country_code,h3,institution_count
US,32,3958
GB,27,496
AU,22,113
CA,20,294
DE,19,465
CN,18,1055
ES,17,146
FR,16,365
IT,16,184
NL,16,110
JP,15,1094
SE,15,56
BR,14,447
ID,14,522
KR,14,337
CH,13,109
FI,12,45
MY,12,86
NO,12,58
TR,12,205
ZA,12,57
AT,11,87
BE,11,78
GR,11,58
IL,11,57
PL,11,294
PT,11,128
CL,10,82
IN,10,1106
MX,10,374
RU,10,774
TW,10,146
AE,9,51
AR,9,104
CZ,9,82
DK,9,52
HK,9,13
HU,9,64
IE,9,35
PK,9,183
BD,8,110
CO,8,193
CY,8,32
GH,8,60
NG,8,149
NZ,8,34
RO,8,92
TH,8,137
VN,8,129
EC,7,62
IR,7,294
LT,7,41
PE,7,93
PH,7,211
SA,7,51
SG,7,35
SK,7,38
UA,7,231
EG,6,90
ET,6,41
HR,6,41
JO,6,27
KE,6,63
KZ,6,71
LV,6,39
MA,6,76
QA,6,26
RS,6,23
SI,6,55
TZ,6,40
ZW,6,19
BG,5,51
BO,5,46
BY,5,49
CR,5,47
CU,5,27
DZ,5,74
EE,5,22
IQ,5,67
KH,5,34
KW,5,10
LB,5,32
LK,5,24
MK,5,15
MN,5,16
MO,5,5
NP,5,22
OM,5,22
PR,5,35
PS,5,19
TN,5,35
UG,5,44
UY,5,12
UZ,5,57
VE,5,50
AF,4,28
AL,4,28
AM,4,14
AZ,4,34
BA,4,20
CD,4,43
