country_code,h3,institution_count
CN,28,914
US,15,1119
KR,14,160
AU,12,43
DE,12,209
IN,12,820
IT,12,88
ES,11,86
JP,11,353
BR,10,240
FR,10,180
GB,10,172
CA,9,98
EG,9,55
IR,9,231
MA,9,35
MY,9,68
PK,9,134
SA,9,41
TH,9,90
TW,9,117
MX,8,161
NL,8,41
PL,8,121
SE,8,31
CL,7,47
CZ,7,25
DZ,7,60
GR,7,37
PT,7,46
TR,7,173
ZA,7,29
AR,6,59
AT,6,35
CH,6,33
FI,6,23
HK,6,11
HU,6,22
ID,6,259
IQ,6,53
NO,6,21
RO,6,45
RU,6,340
TN,6,21
VN,6,88
AE,5,31
BD,5,75
BE,5,23
CM,5,12
CO,5,122
DK,5,11
IE,5,15
IL,5,19
JO,5,23
NG,5,128
BG,4,29
CY,4,19
EC,4,50
ET,4,33
GH,4,24
KZ,4,50
LB,4,16
LK,4,16
NZ,4,14
OM,4,18
PH,4,70
RS,4,16
SI,4,16
UZ,4,41
AF,3,9
CI,3,8
EE,3,7
HR,3,17
KE,3,24
KW,3,6
LT,3,12
LV,3,14
LY,3,11
NP,3,12
PE,3,62
PR,3,11
PS,3,14
QA,3,9
SG,3,19
SK,3,14
UA,3,123
VE,3,25
YE,3,11
AL,2,13
AM,2,5
AZ,2,21
BA,2,12
BF,2,4
BH,2,8
BJ,2,3
BN,2,2
BY,2,17
CR,2,15
CU,2,19
FJ,2,3
GE,2,12
