country_code,h3,institution_count
US,23,3116
GB,19,401
AU,17,102
CA,16,245
BR,15,436
DE,14,361
FR,12,298
NL,12,78
SE,12,44
ES,11,120
IT,11,135
KR,11,281
IR,10,254
NO,10,48
BE,9,50
CH,9,78
CN,9,839
ID,9,494
JP,9,648
PT,9,108
ZA,9,44
FI,8,43
IE,8,25
TR,8,196
AT,7,58
CO,7,170
GR,7,49
IN,7,983
MX,7,281
NZ,7,30
PL,7,161
SA,7,49
CL,6,67
DK,6,33
EG,6,70
HU,6,49
IL,6,49
MY,6,78
NG,6,142
TW,6,128
UA,6,186
AR,5,89
CU,5,26
CY,5,21
CZ,5,36
EC,5,59
ET,5,40
GH,5,46
HK,5,13
JO,5,26
KE,5,55
PE,5,88
RO,5,66
SG,5,31
TH,5,112
AE,4,42
BA,4,18
BD,4,99
BG,4,32
HR,4,27
IQ,4,61
LT,4,27
MA,4,45
NP,4,19
PH,4,185
PK,4,163
PR,4,28
PS,4,16
RS,4,20
RU,4,437
SI,4,24
SK,4,26
TN,4,26
TZ,4,33
VE,4,40
VN,4,98
AL,3,19
BH,3,9
BO,3,40
CD,3,34
CI,3,11
CM,3,21
CR,3,31
DZ,3,57
EE,3,15
FJ,3,3
IS,3,7
JM,3,6
KW,3,8
KZ,3,59
LB,3,23
LK,3,22
LV,3,29
MD,3,15
MK,3,14
MN,3,13
MO,3,5
MZ,3,17
NI,3,26
OM,3,17
PY,3,27
