country_code,h3,institution_count
US,17,1800
CN,12,848
GB,12,240
NL,11,57
AU,10,66
BR,10,420
CA,10,134
DE,9,237
ES,8,97
IT,8,100
MY,8,74
TW,8,137
FR,7,213
GR,7,39
IN,7,832
IR,7,248
KR,7,175
SE,7,34
TR,7,182
AT,6,42
BE,6,28
CH,6,43
DK,6,23
FI,6,32
HK,6,11
IL,6,36
JP,6,294
PK,6,148
PL,6,106
PT,6,73
SA,6,43
TH,6,105
ZA,6,37
AE,5,38
CZ,5,34
IE,5,20
JO,5,26
NG,5,131
NO,5,26
NZ,5,21
BD,4,84
CL,4,44
EG,4,63
GH,4,38
HU,4,27
ID,4,341
IQ,4,54
LK,4,18
MA,4,40
MX,4,123
RO,4,51
RS,4,17
RU,4,310
SG,4,25
VN,4,97
AR,3,39
CO,3,108
CY,3,16
DZ,3,53
HR,3,21
KE,3,46
KW,3,8
LB,3,19
LT,3,19
LV,3,18
NP,3,15
OM,3,16
PH,3,117
PR,3,14
QA,3,14
SI,3,22
SK,3,23
TN,3,23
TZ,3,28
UA,3,112
UY,3,6
YE,3,13
ZM,3,10
AF,2,17
AL,2,16
AM,2,6
AO,2,8
AZ,2,20
BA,2,14
BG,2,29
BH,2,9
BN,2,3
BO,2,14
BW,2,4
CM,2,13
CR,2,18
CU,2,17
EC,2,41
EE,2,8
ET,2,35
GE,2,10
IS,2,3
KZ,2,40
LY,2,12
MD,2,11
MK,2,12
