country_code,h3,institution_count
US,37,2294
DE,25,297
GB,24,289
CN,23,922
IT,22,136
JP,21,771
CA,20,183
AU,19,72
FR,19,238
ES,17,112
KR,16,230
BR,14,366
NL,13,65
AT,12,58
TW,12,122
IR,11,242
PL,11,145
RU,11,371
TR,11,184
BE,10,43
IL,10,48
IN,10,879
MX,10,178
SE,10,42
CH,9,61
CL,9,58
FI,9,31
AR,8,77
IE,8,18
PT,8,72
GR,7,41
HK,7,12
HU,7,33
MY,7,70
NO,7,39
NZ,7,26
RO,7,57
AE,6,31
BG,6,32
CZ,6,34
DK,6,25
EG,6,60
PK,6,147
SA,6,45
TH,6,79
ZA,6,33
BD,5,86
CO,5,117
MA,5,29
NG,5,101
PR,5,27
RS,5,17
TN,5,20
UA,5,123
CY,4,16
EC,4,47
GE,4,20
GH,4,20
HR,4,20
ID,4,220
IQ,4,54
JO,4,21
LB,4,22
SG,4,27
SK,4,22
VE,4,19
VN,4,77
AM,3,12
BA,3,13
BY,3,16
CR,3,18
CU,3,24
DZ,3,46
EE,3,8
KZ,3,34
LK,3,17
LT,3,18
LV,3,12
MK,3,8
MN,3,11
MO,3,4
NP,3,13
OM,3,11
PE,3,58
PH,3,98
PS,3,17
QA,3,9
SI,3,20
UY,3,7
AG,2,2
AL,2,11
AZ,2,10
BB,2,3
BH,2,6
BN,2,2
BO,2,14
CD,2,11
CM,2,9
DO,2,11
ET,2,22
FJ,2,3
