country_code,h3,institution_count
US,58,3944
JP,41,1158
IT,39,194
CN,37,1063
DE,36,466
GB,36,511
FR,33,362
ES,30,146
AU,29,118
KR,29,341
CA,26,288
BR,25,445
IN,23,1142
TR,23,205
NL,21,109
TW,21,147
PL,20,279
IR,19,297
AT,18,81
SE,18,55
CH,17,115
MX,17,384
AR,16,104
PK,16,183
PT,16,132
SA,16,51
CL,15,81
CO,15,191
EG,15,88
GR,15,57
NO,15,58
RU,15,700
BD,14,114
CZ,14,76
ID,14,510
MY,14,83
NG,14,148
RO,14,92
ZA,14,53
AE,13,51
BE,13,78
ET,13,43
FI,13,44
IL,13,55
TH,13,135
HU,12,60
IE,12,35
SG,12,36
VN,12,131
DK,11,52
EC,11,61
KE,11,62
NZ,11,33
TZ,11,41
CY,10,31
IQ,10,66
JO,10,27
MA,10,79
NP,10,22
PE,10,93
PH,10,207
VE,10,49
BG,9,47
HK,9,13
HR,9,40
LB,9,34
LK,9,25
PR,9,37
SK,9,35
TN,9,40
UA,9,219
UG,9,48
CM,8,27
CR,8,46
CU,8,27
DZ,8,70
GH,8,58
KZ,8,69
PS,8,17
RS,8,24
SD,8,49
SI,8,48
AL,7,27
BA,7,20
CD,7,48
CI,7,15
DO,7,31
KH,7,32
LT,7,41
MM,7,59
MN,7,17
SY,7,21
ZM,7,17
ZW,7,17
BO,6,46
BY,6,45
EE,6,21
GE,6,40
KW,6,10
LV,6,39
LY,6,17
