country_code,h3,institution_count
CN,13,716
US,11,937
IT,10,62
DE,9,158
ES,9,72
FR,9,129
GB,9,135
JP,9,316
KR,8,134
PL,8,63
RU,8,242
AU,7,37
CA,7,74
IN,7,560
IR,7,164
NL,7,27
AR,6,37
AT,6,27
BE,6,17
BR,6,151
MY,6,52
SE,6,18
TW,6,86
FI,5,14
GR,5,27
IE,5,12
PT,5,31
TH,5,46
TR,5,108
ZA,5,20
BD,4,34
CH,4,23
CL,4,28
CZ,4,21
DK,4,9
DZ,4,33
IL,4,11
MA,4,22
MX,4,74
NZ,4,9
PK,4,79
SA,4,32
TN,4,12
AE,3,14
AZ,3,7
CO,3,50
EG,3,42
HK,3,10
HR,3,6
HU,3,20
ID,3,89
IQ,3,31
JO,3,16
LB,3,8
NO,3,11
RO,3,25
UA,3,61
VN,3,53
AM,2,4
BG,2,19
BY,2,11
CU,2,8
CY,2,6
EE,2,4
ET,2,15
KW,2,3
KZ,2,28
LK,2,8
LT,2,7
LV,2,5
MN,2,5
NG,2,46
NP,2,5
OM,2,8
PH,2,23
PR,2,7
PS,2,7
QA,2,4
RS,2,7
SD,2,12
SG,2,11
SI,2,8
SK,2,10
TJ,2,5
TZ,2,3
UZ,2,21
VE,2,10
YE,2,3
AF,1,2
AG,1,1
AL,1,4
AO,1,3
BA,1,5
BF,1,2
BH,1,1
BI,1,1
BJ,1,1
BN,1,2
BO,1,4
BW,1,1
CD,1,4
