country_code,h3,institution_count
US,16,945
GB,10,174
IT,9,60
AU,8,50
BR,8,288
CA,8,84
ES,8,64
DE,7,120
FR,7,92
PL,6,47
TR,6,88
BE,5,18
CN,5,255
EG,5,32
IR,5,128
JP,5,173
MX,5,79
TH,5,39
AR,4,44
AT,4,22
CH,4,21
ET,4,27
IE,4,13
IN,4,342
KR,4,73
NG,4,65
NL,4,27
PT,4,36
RO,4,18
SE,4,22
ZA,4,20
BD,3,26
CL,3,35
CM,3,8
CO,3,57
CZ,3,13
DK,3,13
FI,3,16
GR,3,24
HU,3,16
IL,3,13
IQ,3,28
NO,3,14
NZ,3,14
PE,3,39
PK,3,59
VE,3,9
AE,2,11
BG,2,10
BO,2,10
CR,2,10
CU,2,14
DZ,2,26
EC,2,31
HK,2,4
ID,2,68
IS,2,4
KE,2,13
KG,2,5
KW,2,2
KZ,2,16
LK,2,9
MK,2,3
MY,2,22
NP,2,5
PH,2,22
PR,2,10
RS,2,7
RU,2,88
SA,2,25
SD,2,14
SI,2,4
SK,2,8
TN,2,8
TW,2,22
TZ,2,9
UA,2,30
UY,2,4
VN,2,20
AF,1,1
AG,1,1
AL,1,3
AM,1,1
AO,1,1
AZ,1,3
BA,1,6
BB,1,2
BF,1,3
BH,1,3
BI,1,1
BJ,1,2
BW,1,3
BY,1,5
BZ,1,1
CD,1,5
CF,1,2
CI,1,3
CY,1,5
DJ,1,1
DO,1,5
EE,1,3
