country_code,h3,institution_count
US,47,3002
CN,36,1035
DE,33,367
GB,31,367
JP,31,943
IT,29,158
FR,28,289
ES,25,129
KR,25,302
CA,23,231
AU,22,88
BR,20,417
IN,20,1080
PL,19,191
TW,19,140
NL,16,80
IR,15,273
TR,15,191
AT,14,65
MX,14,283
RU,14,546
AR,13,91
BE,13,61
CH,13,81
PT,13,92
SE,13,43
CL,12,68
CZ,12,43
EG,12,71
PK,12,168
SA,12,48
TH,12,123
GR,11,53
HU,11,49
IE,11,29
MY,11,76
ZA,11,40
FI,10,38
ID,10,403
IL,10,49
VN,10,119
AE,9,44
BD,9,106
BG,9,42
CO,9,151
NG,9,145
NO,9,40
RO,9,65
SG,9,32
DK,8,41
DZ,8,66
IQ,8,62
MA,8,46
NZ,8,30
SK,8,30
TN,8,33
CY,7,23
EC,7,57
HK,7,11
JO,7,25
LK,7,20
PE,7,83
PR,7,30
UA,7,172
VE,7,40
ET,6,37
LB,6,25
NP,6,21
PH,6,170
PS,6,16
RS,6,19
BA,5,14
BY,5,36
CM,5,20
CR,5,26
CU,5,24
GH,5,39
HR,5,31
KE,5,48
KZ,5,57
LT,5,27
LV,5,30
MM,5,45
MN,5,12
SD,5,41
SI,5,34
TZ,5,32
AM,4,11
BO,4,37
CI,4,10
DO,4,22
EE,4,15
GE,4,27
IS,4,8
KH,4,18
LY,4,14
MK,4,10
MO,4,4
NI,4,20
OM,4,19
SY,4,17
