country_code,h3,institution_count
US,21,1361
BR,17,389
IT,16,97
JP,16,363
DE,15,179
GB,13,202
TR,13,168
CN,12,622
IN,12,840
KR,11,185
ES,10,92
IR,10,196
SA,10,46
CA,9,100
FR,9,129
PL,9,80
SE,9,31
AU,8,60
PT,8,62
RO,8,43
TW,8,85
BE,7,18
CL,7,52
EG,7,53
MY,7,56
TH,7,62
AE,6,32
AT,6,37
CO,6,91
FI,6,22
ID,6,198
IL,6,21
MX,6,146
NG,6,86
NL,6,33
PE,6,60
PK,6,148
CH,5,28
DK,5,22
IQ,5,54
NO,5,23
RS,5,13
RU,5,169
ZA,5,27
AR,4,54
BA,4,12
BD,4,60
CY,4,14
CZ,4,23
EC,4,45
GR,4,33
HR,4,17
HU,4,16
IE,4,14
LB,4,15
NP,4,18
NZ,4,16
SG,4,16
SY,4,14
UA,4,66
YE,4,15
AL,3,11
BG,3,22
CU,3,19
DO,3,9
HK,3,9
JM,3,4
JO,3,23
LT,3,17
LY,3,13
MA,3,23
MK,3,10
PR,3,18
PS,3,10
SI,3,16
SK,3,13
TN,3,12
UY,3,6
VE,3,25
VN,3,53
XK,3,5
AF,2,8
AM,2,6
AZ,2,7
BH,2,5
BJ,2,2
BO,2,20
BY,2,9
CI,2,5
CM,2,7
CR,2,13
DZ,2,26
ET,2,27
FJ,2,3
GE,2,15
GH,2,15
GT,2,8
HN,2,5
KE,2,15
KG,2,7
KH,2,8
