country_code,h3,institution_count
US,33,2980
CN,31,1025
GB,26,402
IT,25,159
DE,24,350
ES,24,127
FR,24,321
BR,22,433
AU,21,92
CA,21,233
JP,21,927
IN,20,1103
KR,19,294
PK,17,174
IR,16,293
MX,16,329
PL,16,218
TR,16,202
AR,15,98
EG,14,79
NL,14,83
ZA,14,47
HU,13,48
ID,13,506
PT,13,105
SA,13,50
BD,12,110
BE,12,53
CH,12,80
CL,12,71
CZ,12,52
GR,12,50
MA,12,64
TH,12,129
TW,12,138
AT,11,68
MY,11,78
NG,11,149
NZ,11,30
RO,11,73
RU,11,614
SE,11,41
TN,11,36
DZ,10,71
ET,10,41
IE,10,25
IL,10,43
KE,10,57
VN,10,118
BG,9,42
CO,9,174
EC,9,60
NO,9,43
SK,9,33
DK,8,34
FI,8,41
GH,8,49
LK,8,23
NP,8,22
PE,8,87
UA,8,208
AE,7,44
CM,7,25
IQ,7,65
JO,7,26
KZ,7,65
PH,7,197
RS,7,22
VE,7,48
CD,6,45
CI,6,14
CR,6,37
CU,6,25
CY,6,26
HK,6,11
HR,6,29
LB,6,26
LT,6,34
SD,6,45
SI,6,46
SN,6,22
TZ,6,39
UG,6,43
ZW,6,15
BA,5,18
BJ,5,10
GE,5,24
LV,5,28
MK,5,14
MM,5,47
MZ,5,20
NI,5,33
PR,5,31
PS,5,17
SG,5,30
UY,5,11
UZ,5,53
AM,4,14
AZ,4,31
BF,4,9
BO,4,42
