country_code,h3,institution_count
US,21,3201
GB,19,425
DE,15,427
ES,14,143
AU,13,93
CA,13,249
FR,13,331
IT,13,189
NL,10,80
BE,9,63
TR,9,203
ZA,9,42
AT,8,76
BR,8,417
CH,8,94
CN,8,935
FI,8,39
HK,8,12
IR,8,261
NO,8,50
PT,8,105
SE,8,48
AR,7,93
GR,7,54
ID,7,474
IE,7,31
IL,7,54
JP,7,667
KR,7,249
MY,7,79
NZ,7,30
PL,7,215
AE,6,41
CL,6,73
CO,6,168
CZ,6,55
DK,6,36
HU,6,55
MX,6,256
RO,6,87
RU,6,536
SA,6,49
TH,6,114
TW,6,134
CY,5,25
GH,5,45
HR,5,34
IN,5,919
JO,5,27
LT,5,31
NG,5,137
SI,5,40
SK,5,34
BD,4,90
BG,4,45
CR,4,36
EC,4,57
EG,4,71
IQ,4,62
KW,4,7
KZ,4,61
LB,4,25
MA,4,53
MK,4,15
MO,4,5
OM,4,21
PE,4,80
PH,4,181
PK,4,161
PR,4,27
RS,4,21
SG,4,28
TN,4,29
UA,4,197
VE,4,40
VN,4,106
AF,3,21
AL,3,26
AM,3,13
AZ,3,30
BA,3,16
BH,3,9
BO,3,32
CU,3,26
DO,3,19
DZ,3,70
EE,3,21
ET,3,37
GE,3,30
GT,3,12
IS,3,9
KE,3,49
KH,3,23
LK,3,20
LV,3,31
MD,3,17
MN,3,14
NI,3,24
NP,3,19
PA,3,16
PS,3,17
