country_code,h3,institution_count
US,31,1769
CN,22,846
DE,22,218
GB,20,241
JP,20,503
IT,19,95
FR,18,183
AU,16,63
CA,16,119
ES,14,98
KR,14,179
BR,13,383
NL,11,45
PL,11,103
TW,11,106
CH,10,41
IN,10,800
IR,10,200
SE,10,31
AT,9,40
BE,9,26
EG,9,52
MX,9,188
TH,9,81
AR,8,73
CL,8,50
FI,8,16
IL,8,26
PT,8,55
RU,8,267
TR,8,149
CZ,7,29
ET,7,40
GR,7,33
HU,7,27
IE,7,19
ZA,7,32
CO,6,108
DK,6,20
HK,6,9
MY,6,59
NG,6,118
NO,6,26
NZ,6,20
SA,6,41
BD,5,79
GH,5,24
ID,5,236
IQ,5,52
KE,5,37
PH,5,103
PK,5,126
RO,5,34
SG,5,26
SK,5,22
TN,5,18
VN,5,80
AE,4,22
BG,4,21
CI,4,9
CM,4,18
CU,4,23
DZ,4,41
EC,4,49
HR,4,15
LB,4,16
LK,4,17
MA,4,23
NP,4,16
PE,4,69
PR,4,22
RS,4,14
TZ,4,27
VE,4,28
BA,3,9
BO,3,22
CD,3,18
CR,3,15
JM,3,6
KZ,3,31
LT,3,12
LY,3,11
MM,3,21
MN,3,8
MO,3,4
NI,3,12
OM,3,8
PS,3,13
PY,3,16
QA,3,7
SD,3,33
SI,3,14
SN,3,11
UA,3,74
UG,3,20
ZM,3,11
ZW,3,11
AF,2,11
AL,2,11
AM,2,7
AZ,2,5
