country_code,h3,institution_count
CN,42,1066
US,38,3467
GB,29,456
IT,28,175
KR,27,313
DE,26,419
JP,26,1036
CA,25,262
ES,25,134
FR,25,358
AU,24,101
IN,24,1126
IR,20,299
BR,19,431
TR,19,203
TW,19,145
MY,17,83
PL,17,256
RU,17,712
SA,17,51
EG,16,84
SE,16,47
CH,15,94
MX,15,308
PK,15,178
AT,14,79
CZ,14,66
GR,14,56
NL,14,87
PT,14,124
AR,13,97
BD,13,110
DZ,13,74
FI,13,43
ID,13,508
RO,13,88
TH,13,134
VN,13,132
ZA,13,47
BE,12,70
CL,12,72
MA,12,81
UA,12,226
AE,11,51
CO,11,176
HU,11,53
IL,11,48
IQ,11,66
JO,11,27
NG,11,147
IE,10,27
NO,10,49
NZ,10,30
BG,9,50
CY,9,30
HK,9,13
SG,9,36
SK,9,39
TN,9,36
DK,8,46
EC,8,60
ET,8,42
KZ,8,70
LB,8,32
OM,8,22
PH,8,199
RS,8,23
SI,8,50
GH,7,46
HR,7,39
KE,7,53
KW,7,10
LK,7,22
PE,7,83
PS,7,17
UZ,7,56
AZ,6,30
BA,6,20
BY,6,50
CM,6,22
LT,6,39
LY,6,16
MN,6,16
NP,6,22
PR,6,33
TZ,6,38
VE,6,43
AM,5,16
BH,5,11
CR,5,35
CU,5,26
EE,5,18
KH,5,22
LV,5,37
MK,5,14
MM,5,56
SD,5,47
SY,5,20
UG,5,32
UY,5,8
YE,5,20
