country_code,h3,institution_count
US,70,4242
CN,55,1078
DE,49,505
GB,47,548
JP,46,1358
IT,45,229
FR,41,394
ES,39,156
KR,37,358
AU,36,120
CA,36,304
IN,34,1154
BR,32,449
PL,29,307
IR,28,303
TR,28,206
TW,28,149
RU,27,815
NL,26,125
SA,25,52
SE,25,58
AT,24,91
MX,24,422
PK,24,184
AR,23,106
CH,23,128
MY,23,86
EG,22,94
PT,22,140
CL,21,87
GR,21,60
BD,20,115
CZ,20,97
ID,20,527
RO,20,98
TH,20,140
VN,20,137
ZA,20,58
NG,19,149
NO,19,64
CO,18,196
FI,18,47
HU,18,69
IL,18,59
BE,17,84
MA,17,93
AE,16,51
DZ,16,77
IQ,16,69
JO,16,27
SG,16,36
UA,16,235
BG,15,52
EC,15,62
ET,15,44
IE,15,38
NZ,15,34
PE,15,95
SK,15,45
DK,14,56
PH,14,215
TN,14,44
CY,13,32
KE,13,65
GH,12,63
HR,12,43
KZ,12,71
LK,12,25
NP,12,23
PR,12,37
SI,12,60
TZ,12,41
VE,12,52
BY,11,50
CR,11,51
CU,11,27
HK,11,13
LB,11,34
RS,11,24
UG,11,52
AZ,10,35
CM,10,28
LT,10,44
LV,10,44
MM,10,70
OM,10,22
PS,10,19
QA,10,27
SD,10,49
UZ,10,58
AL,9,28
AM,9,17
BA,9,20
BH,9,12
BO,9,47
CD,9,52
EE,9,24
KH,9,35
MN,9,17
SN,9,24
YE,9,24
ZM,9,19
ZW,9,19
CI,8,16
DO,8,32
GE,8,46
IS,8,9
KG,8,26
KW,8,10
LY,8,17
MK,8,15
NI,8,39
PY,8,28
RW,8,14
SV,8,25
SY,8,22
UY,8,15
AF,7,29
GT,7,14
PA,7,28
SO,7,30
BJ,6,18
BW,6,7
GN,6,8
HN,6,12
JM,6,8
MD,6,21
MG,6,12
MU,6,6
MZ,6,23
PG,6,6
TJ,6,18
AO,5,14
BF,5,9
GA,5,5
HT,5,13
KP,5,8
ME,5,6
ML,5,7
MO,5,5
MW,5,8
NE,5,8
XK,5,6
BI,4,9
BN,4,4
CW,4,4
KN,4,4
LC,4,4
LR,4,6
NA,4,4
SS,4,7
TD,4,6
TG,4,6
TM,4,11
TT,4,5
AG,3,3
BB,3,4
BT,3,3
BZ,3,3
CG,3,3
CV,3,4
FJ,3,3
GM,3,3
GY,3,3
KY,3,3
LA,3,3
LI,3,3
LU,3,5
MR,3,4
MT,3,3
SL,3,3
AS,2,2
BS,2,2
CF,2,2
DM,2,4
GU,2,3
GW,2,2
MP,2,3
MV,2,2
NC,2,2
SR,2,2
SX,2,2
SZ,2,2
TL,2,2
VC,2,2
WS,2,2
AD,1,1
AW,1,1
AX,1,1
BM,1,1
BQ,1,1
DJ,1,1
EH,1,1
ER,1,1
FM,1,1
FO,1,1
GD,1,1
GF,1,1
GL,1,1
GP,1,1
GQ,1,1
LS,1,1
MC,1,1
MS,1,1
NU,1,1
PF,1,1
RE,1,1
SB,1,1
SC,1,1
SJ,1,1
SM,1,1
TC,1,1
TO,1,1
VI,1,1
