country_code,h3,institution_count
US,20,1308
CN,19,881
DE,15,273
FR,15,212
GB,15,197
IT,12,85
JP,12,452
CA,11,125
AU,10,47
ES,10,79
IN,10,703
RU,10,364
KR,9,182
BE,8,23
BR,8,194
IR,8,194
PL,8,88
TW,8,112
CH,7,42
CZ,7,28
EG,7,58
GR,7,35
NL,7,40
SE,7,28
AR,6,43
AT,6,46
FI,6,18
HK,6,11
IE,6,17
IL,6,20
MY,6,58
TR,6,147
CL,5,39
DK,5,12
HU,5,24
MA,5,37
MX,5,103
NO,5,18
NZ,5,16
PK,5,115
PT,5,38
TH,5,65
TN,5,23
UA,5,122
ZA,5,23
AE,4,29
BD,4,60
CO,4,65
CY,4,10
DZ,4,53
ID,4,203
IQ,4,44
KZ,4,41
NG,4,93
RO,4,51
RS,4,12
SA,4,39
SK,4,11
VN,4,74
BG,3,21
BY,3,23
CM,3,9
EC,3,25
HR,3,8
JO,3,21
KW,3,7
LB,3,15
LT,3,14
LV,3,7
MN,3,8
MO,3,5
PE,3,28
PR,3,5
SG,3,17
SI,3,11
UZ,3,40
VE,3,14
AM,2,8
AZ,2,11
BA,2,6
BH,2,5
BJ,2,3
BN,2,2
BW,2,4
CR,2,8
CU,2,9
EE,2,6
ET,2,23
GE,2,7
GH,2,17
IS,2,2
KE,2,18
KH,2,4
LK,2,10
LU,2,2
LY,2,11
ME,2,3
MK,2,6
MT,2,2
MZ,2,2
NP,2,10
