country_code,h3,institution_count
ID,6,338
US,6,769
ES,5,87
GB,5,154
AU,4,41
CA,4,59
IT,4,75
NL,4,29
CN,3,211
DK,3,12
GR,3,26
IL,3,17
PT,3,32
RO,3,21
SE,3,24
ZA,3,19
AE,2,10
AR,2,30
AT,2,17
BE,2,13
BR,2,89
CH,2,22
CO,2,38
CY,2,6
CZ,2,15
DE,2,81
EC,2,29
EE,2,6
EG,2,29
FI,2,15
FR,2,62
HK,2,7
IE,2,7
IN,2,102
JP,2,80
KE,2,13
KR,2,49
LV,2,3
MX,2,62
MY,2,29
NG,2,43
NO,2,11
NZ,2,14
PL,2,30
RU,2,47
SG,2,6
TH,2,21
TR,2,77
VE,2,11
AL,1,3
AZ,1,3
BA,1,1
BD,1,12
BG,1,11
BH,1,3
BJ,1,2
BN,1,1
BO,1,4
BW,1,2
CD,1,1
CI,1,1
CL,1,26
CM,1,1
CR,1,8
CU,1,10
CV,1,1
DO,1,3
DZ,1,10
ET,1,8
FJ,1,1
GE,1,2
GH,1,10
GM,1,1
GN,1,2
GT,1,2
GU,1,1
HN,1,2
HR,1,6
HU,1,8
IQ,1,17
IR,1,61
IS,1,2
JM,1,2
JO,1,7
KH,1,4
KW,1,3
KZ,1,4
LA,1,1
LB,1,6
LK,1,6
LS,1,1
LT,1,8
LY,1,2
MA,1,10
MD,1,2
ME,1,2
MK,1,5
MM,1,3
MN,1,3
MO,1,4
MT,1,2
