country_code,h3,institution_count
CN,13,1014
US,13,2158
ES,12,105
AU,11,69
CA,11,151
GB,11,259
ID,11,516
DE,10,272
IN,10,996
IT,10,123
KR,10,292
BR,9,404
NL,9,54
FR,8,214
MY,8,83
SA,8,48
SE,8,32
AT,7,51
CH,7,58
FI,7,38
GR,7,48
JP,7,480
PK,7,160
RU,7,638
ZA,7,39
AE,6,45
AR,6,85
BE,6,29
DK,6,22
HK,6,13
IE,6,26
IR,6,240
MA,6,50
MX,6,243
NO,6,32
NZ,6,27
PT,6,89
TW,6,138
UA,6,218
BD,5,94
CL,5,62
CO,5,162
CY,5,21
CZ,5,36
EC,5,59
EG,5,71
GH,5,45
IL,5,41
IQ,5,62
JO,5,27
KZ,5,70
NG,5,146
PE,5,86
PL,5,122
RO,5,63
SG,5,30
TH,5,122
TN,5,25
TR,5,184
VN,5,114
BG,4,44
CR,4,33
DZ,4,62
HR,4,32
HU,4,35
KW,4,8
LK,4,22
LV,4,27
MO,4,5
PH,4,187
RS,4,20
SI,4,29
SK,4,26
TZ,4,32
UZ,4,50
BA,3,16
BO,3,33
BW,3,5
BY,3,35
CM,3,17
CU,3,26
DO,3,24
EE,3,10
ET,3,37
FJ,3,3
KE,3,53
LB,3,27
LT,3,20
ME,3,4
MK,3,13
MM,3,29
MN,3,12
NP,3,19
OM,3,21
PA,3,15
PS,3,16
RW,3,10
UG,3,26
UY,3,11
VE,3,34
YE,3,19
