country_code,h3,institution_count
US,15,928
BR,13,352
IT,12,82
JP,11,268
DE,10,128
IN,10,705
TR,10,159
CN,9,448
ES,9,78
GB,9,139
KR,9,143
IR,8,157
SA,8,45
CA,7,67
SE,7,21
TW,7,59
AT,6,25
AU,6,40
EG,6,50
FR,6,87
PL,6,61
PT,6,39
RO,6,36
BE,5,13
ID,5,122
IL,5,18
MX,5,107
MY,5,42
NG,5,51
NL,5,25
RS,5,8
TH,5,41
ZA,5,20
AE,4,25
CH,4,22
CL,4,39
CO,4,70
CZ,4,17
DK,4,16
FI,4,14
HR,4,14
IQ,4,49
NO,4,14
NP,4,12
PK,4,110
RU,4,119
SY,4,14
AR,3,44
BA,3,8
BD,3,36
BG,3,10
CY,3,12
EC,3,34
GR,3,18
HK,3,8
HU,3,14
IE,3,10
LB,3,10
LT,3,10
LY,3,11
MA,3,22
PE,3,49
TN,3,12
UA,3,46
XK,3,5
YE,3,12
AF,2,6
AL,2,8
BO,2,13
CI,2,4
CM,2,4
CR,2,7
CU,2,18
ET,2,9
GE,2,7
JM,2,4
JO,2,16
KH,2,6
KW,2,5
KZ,2,9
LK,2,7
LV,2,6
MD,2,2
MK,2,8
MM,2,5
MN,2,4
NZ,2,8
OM,2,8
PH,2,25
PR,2,6
PS,2,8
SD,2,17
SG,2,10
SI,2,7
SK,2,10
SV,2,5
UY,2,5
VE,2,18
VN,2,24
AD,1,1
AG,1,1
