country_code,h3,institution_count
GB,3,83
US,3,271
AU,2,16
BE,2,9
CA,2,23
CN,2,47
DE,2,44
DK,2,3
FR,2,41
GR,2,18
IE,2,7
IT,2,56
JP,2,19
NL,2,14
PL,2,25
AE,1,7
AL,1,1
AM,1,4
AR,1,2
AT,1,6
AZ,1,2
BA,1,3
BG,1,3
BJ,1,1
BR,1,16
BW,1,1
CH,1,9
CL,1,2
CO,1,5
CY,1,4
CZ,1,8
DZ,1,8
EE,1,1
EG,1,20
ES,1,32
ET,1,2
FI,1,3
FO,1,1
GE,1,1
GH,1,1
GT,1,2
HK,1,2
HR,1,6
HU,1,5
ID,1,5
IL,1,7
IN,1,34
IQ,1,10
IR,1,9
JO,1,7
KE,1,3
KH,1,3
KR,1,7
KW,1,3
KZ,1,3
LB,1,4
LK,1,4
LT,1,2
LU,1,1
LV,1,2
LY,1,2
MA,1,2
MD,1,1
ME,1,1
MO,1,1
MT,1,2
MW,1,1
MX,1,4
MY,1,9
NG,1,10
NO,1,4
NP,1,1
NZ,1,2
OM,1,1
PA,1,1
PE,1,3
PG,1,1
PH,1,3
PK,1,2
PR,1,1
PS,1,1
PT,1,7
QA,1,2
RO,1,12
RS,1,3
RU,1,39
RW,1,1
SA,1,4
SD,1,1
SE,1,8
SG,1,1
SI,1,8
SK,1,3
SO,1,1
SS,1,1
SY,1,2
TH,1,3
TN,1,1
TR,1,36
TW,1,3
UA,1,13
