country_code,h3,institution_count
CN,15,875
US,10,1113
IN,9,860
KR,9,177
AU,8,55
BR,8,318
CA,8,88
DE,8,139
GB,7,170
IT,6,72
JP,6,357
TW,6,96
AT,5,33
FR,5,94
HK,5,10
IR,5,191
NL,5,29
PL,5,75
SA,5,36
SE,5,22
TH,5,75
BD,4,75
BE,4,20
CH,4,27
CM,4,14
EG,4,50
ES,4,76
FI,4,12
MY,4,54
NG,4,120
NO,4,19
PK,4,115
TR,4,137
CL,3,38
CO,3,66
CZ,3,20
DK,3,13
DZ,3,43
GR,3,24
HU,3,15
ID,3,247
IE,3,12
IL,3,21
IQ,3,44
KZ,3,26
MA,3,21
MO,3,4
MX,3,96
NZ,3,15
PT,3,39
RO,3,38
RS,3,10
RU,3,175
SG,3,20
TN,3,15
UA,3,76
VN,3,64
ZA,3,25
AE,2,21
AF,2,7
AR,2,29
BG,2,16
CD,2,6
CI,2,7
CR,2,9
CU,2,18
CY,2,12
DO,2,4
EC,2,28
EE,2,3
ET,2,29
GE,2,13
GH,2,17
HR,2,11
JM,2,4
JO,2,16
KE,2,16
KP,2,2
LB,2,8
LK,2,17
LT,2,10
LV,2,6
LY,2,12
MD,2,5
MK,2,6
MN,2,11
NP,2,17
PE,2,40
PH,2,67
PR,2,8
PS,2,9
SD,2,22
SK,2,16
TG,2,2
TZ,2,14
UG,2,12
UZ,2,29
VE,2,11
YE,2,11
AG,1,1
AL,1,4
