country_code,h3,institution_count
US,13,1327
ES,9,104
GB,9,178
AU,8,52
DE,8,201
CA,7,109
NL,7,38
SE,7,28
DK,6,16
FI,6,28
AT,5,35
CH,5,40
CN,5,497
IL,5,33
IT,5,74
KR,5,90
MY,5,60
NO,5,31
NZ,5,17
PT,5,47
RU,5,366
ZA,5,28
AE,4,29
AR,4,67
BE,4,20
BR,4,227
CL,4,43
CO,4,122
HK,4,11
IE,4,18
JP,4,158
MX,4,147
PK,4,97
TR,4,152
TW,4,96
CY,3,15
CZ,3,24
EC,3,52
FR,3,109
GH,3,25
GR,3,32
HR,3,22
HU,3,21
ID,3,282
IN,3,321
IR,3,129
KE,3,42
LT,3,15
NG,3,110
PE,3,68
PH,3,101
PL,3,63
QA,3,7
RO,3,35
RS,3,17
SG,3,13
SI,3,15
TH,3,59
BA,2,10
BD,2,40
BG,2,22
BH,2,7
BO,2,18
CR,2,16
CU,2,18
DZ,2,24
EE,2,8
EG,2,32
ET,2,21
GE,2,7
IQ,2,39
IS,2,4
JO,2,25
KG,2,7
KW,2,5
KZ,2,43
LB,2,10
LK,2,13
LV,2,17
MA,2,19
MK,2,6
MN,2,9
MO,2,5
NP,2,9
OM,2,16
PA,2,8
PR,2,13
SA,2,33
SK,2,16
TN,2,12
TZ,2,12
UA,2,137
UG,2,10
UY,2,6
VE,2,24
VN,2,51
XK,2,5
ZW,2,11
AF,1,6
AL,1,9
AM,1,4
