country_code,h3,institution_count
CN,22,960
US,18,1788
GB,15,238
IT,15,109
AU,14,64
CA,14,140
IR,13,256
KR,13,230
FR,12,227
IN,12,885
JP,12,562
DE,11,254
ES,11,92
PL,11,132
TR,11,187
BR,10,338
MY,10,70
EG,9,72
TW,9,119
BE,8,28
ID,8,462
IQ,8,59
MX,8,160
SA,8,45
TH,8,93
VN,8,102
CZ,7,31
DZ,7,65
GR,7,41
NG,7,124
PK,7,131
PT,7,66
RU,7,389
SE,7,30
ZA,7,31
AE,6,34
AR,6,56
AT,6,48
BD,6,81
CH,6,49
CL,6,48
CO,6,102
FI,6,29
JO,6,26
NL,6,44
NO,6,21
RO,6,52
CY,5,18
DK,5,22
ET,5,35
HK,5,12
HU,5,28
IE,5,21
IL,5,20
LB,5,23
LK,5,16
MA,5,35
NZ,5,22
PE,5,57
RS,5,18
TN,5,22
CM,4,13
EC,4,51
GH,4,27
HR,4,24
KW,4,7
KZ,4,52
LT,4,23
NP,4,16
OM,4,15
PH,4,105
SG,4,25
SI,4,21
SK,4,20
UA,4,125
BA,3,15
BG,3,27
BJ,3,4
BY,3,21
CR,3,14
CU,3,16
EE,3,8
KE,3,26
LV,3,16
LY,3,13
MO,3,4
PR,3,14
PS,3,12
QA,3,9
SD,3,23
SY,3,14
UG,3,16
UZ,3,41
VE,3,21
YE,3,10
AF,2,20
AL,2,12
AM,2,7
AZ,2,16
BF,2,4
BH,2,5
