country_code,h3,institution_count
US,35,2690
JP,26,748
DE,25,348
CN,22,933
GB,22,348
IT,22,153
FR,19,251
KR,18,259
TR,16,196
AU,15,85
CA,15,197
ES,15,121
NL,13,75
TW,13,131
BR,12,417
IN,12,998
PL,12,194
AT,11,62
CH,11,75
EG,11,70
BE,10,55
IR,10,234
SE,9,39
CL,8,61
GR,8,46
IE,8,24
IL,8,39
MX,8,289
NO,8,41
PK,8,166
PT,8,88
RO,8,60
RU,8,401
SA,8,50
TH,8,91
AE,7,39
AR,7,86
CO,7,145
DK,7,33
FI,7,36
HU,7,38
ID,7,332
MY,7,70
NG,7,121
NP,7,21
NZ,7,25
ZA,7,36
BD,6,94
CZ,6,44
ET,6,35
LB,6,22
MA,6,46
SG,6,30
TN,6,24
VN,6,100
BA,5,15
BG,5,31
CY,5,23
EC,5,57
GH,5,32
HK,5,12
HR,5,26
IQ,5,57
JO,5,24
PE,5,81
PR,5,31
RS,5,16
SK,5,22
UA,5,142
VE,5,32
CU,4,25
DZ,4,56
KZ,4,38
LK,4,19
LV,4,27
LY,4,14
MN,4,11
OM,4,13
PH,4,114
PS,4,15
SD,4,36
SI,4,28
SN,4,12
SY,4,14
TZ,4,25
AF,3,16
BH,3,8
BJ,3,7
BO,3,33
BY,3,21
CD,3,21
CI,3,9
CM,3,19
CR,3,32
DO,3,22
EE,3,7
GE,3,21
GT,3,10
HN,3,9
JM,3,6
KE,3,32
