country_code,h3,institution_count
GB,7,172
DE,5,186
TR,5,194
US,5,811
AU,4,46
CA,4,73
ES,4,78
AT,3,32
BE,3,16
BR,3,126
CH,3,25
DK,3,17
FI,3,20
FR,3,98
GH,3,16
GR,3,22
IT,3,66
MX,3,69
NL,3,31
NZ,3,12
PT,3,35
SE,3,22
AR,2,36
BG,2,7
CL,2,29
CN,2,228
CO,2,67
CY,2,11
EC,2,19
EG,2,25
HK,2,8
HU,2,12
IE,2,11
IL,2,17
IN,2,161
IS,2,2
JP,2,99
KE,2,7
KR,2,63
KZ,2,27
LT,2,8
LV,2,7
MK,2,5
MY,2,27
NG,2,41
NO,2,16
PE,2,21
RO,2,18
RS,2,7
RU,2,85
SG,2,6
SI,2,11
TH,2,33
TW,2,40
UA,2,23
ZA,2,18
AE,1,7
AF,1,4
AL,1,7
AM,1,5
AO,1,1
AW,1,1
AZ,1,16
BA,1,6
BB,1,1
BD,1,13
BF,1,1
BH,1,1
BI,1,1
BJ,1,2
BO,1,5
BW,1,1
BY,1,2
CD,1,4
CM,1,3
CR,1,11
CU,1,7
CZ,1,12
DO,1,1
DZ,1,8
EE,1,3
ET,1,2
FJ,1,1
GE,1,3
GL,1,1
GT,1,2
GY,1,1
HN,1,2
HR,1,8
ID,1,83
IQ,1,15
IR,1,37
JO,1,5
KG,1,3
KH,1,4
KW,1,1
LA,1,1
LB,1,2
LC,1,1
LI,1,1
LK,1,5
