country_code,h3,institution_count
GB,3,62
GR,3,16
RU,3,127
US,3,172
AT,2,10
AZ,2,11
BE,2,7
BR,2,22
BY,2,7
CA,2,17
CH,2,10
CN,2,121
CZ,2,9
DE,2,48
DK,2,5
ES,2,20
FI,2,11
FR,2,23
HU,2,10
ID,2,34
IN,2,36
IR,2,51
IT,2,23
JP,2,20
KR,2,14
KZ,2,38
LT,2,7
NL,2,14
NO,2,11
PL,2,28
PT,2,6
QA,2,5
RO,2,24
RS,2,10
SE,2,12
TR,2,89
AE,1,8
AF,1,1
AL,1,8
AM,1,5
AO,1,1
AR,1,4
AU,1,14
BA,1,6
BD,1,14
BG,1,13
BH,1,2
BJ,1,2
BO,1,1
BT,1,1
CD,1,1
CI,1,1
CL,1,5
CM,1,2
CO,1,4
CR,1,2
CU,1,1
CY,1,6
DZ,1,10
EC,1,3
EE,1,3
EG,1,12
ET,1,1
FJ,1,2
GD,1,1
GE,1,6
GH,1,3
HK,1,4
HR,1,4
IE,1,2
IL,1,2
IQ,1,16
JO,1,5
KE,1,2
KG,1,10
LB,1,7
LK,1,3
LV,1,8
LY,1,2
MA,1,5
MD,1,8
ME,1,3
MK,1,3
MN,1,3
MV,1,1
MX,1,5
MY,1,7
MZ,1,1
NG,1,20
NZ,1,1
OM,1,2
PE,1,4
PH,1,8
PK,1,28
PS,1,1
PY,1,1
RW,1,1
SA,1,4
SD,1,1
SG,1,5
SI,1,3
