country_code,h3,institution_count
CN,20,980
US,20,1655
CA,13,152
FR,13,260
GB,13,207
IN,13,982
IT,13,103
DE,12,236
ES,12,97
KR,12,250
AU,11,63
SA,11,47
BR,10,284
GR,10,44
JP,10,470
TW,10,136
IR,9,241
SE,9,32
AE,8,42
CH,8,46
JO,8,27
MA,8,46
MY,8,76
NL,8,34
PK,8,158
PL,8,103
PT,8,64
AT,7,42
BD,7,89
BE,7,35
EG,7,69
FI,7,32
IE,7,23
RO,7,56
RU,7,317
TR,7,166
CZ,6,35
DK,6,16
DZ,6,64
HK,6,11
HU,6,33
IL,6,35
IQ,6,62
MX,6,152
NO,6,20
NZ,6,21
TH,6,92
TN,6,28
UA,6,136
VN,6,94
ZA,6,30
CO,5,109
CY,5,21
ID,5,290
LB,5,23
NG,5,127
RS,5,20
SG,5,26
SK,5,21
AR,4,69
BH,4,8
CL,4,46
CM,4,11
EC,4,51
ET,4,37
HR,4,22
KW,4,8
LK,4,17
MO,4,5
OM,4,21
PS,4,16
SD,4,24
SI,4,17
BA,3,15
BG,3,28
BY,3,19
CU,3,19
GH,3,28
KE,3,37
KZ,3,41
LT,3,16
LV,3,12
LY,3,13
MK,3,13
MM,3,22
MU,3,5
NP,3,12
PE,3,58
PH,3,109
QA,3,9
SN,3,10
SY,3,13
TZ,3,16
UY,3,8
VE,3,27
YE,3,16
ZW,3,8
AF,2,18
AL,2,13
AM,2,5
AZ,2,20
