country_code,h3,institution_count
US,25,1881
CN,18,919
GB,17,233
AU,16,73
DE,16,223
FR,15,223
CA,14,169
ES,14,97
IT,14,116
JP,13,485
BR,11,315
IN,10,789
KR,10,166
NL,10,54
SE,10,34
AR,9,62
GR,9,43
IR,9,197
PT,9,71
ZA,9,33
BE,8,34
CH,8,45
MX,8,174
NZ,8,21
PL,8,97
TR,8,169
AT,7,47
BD,7,87
CL,7,53
FI,7,37
IE,7,19
MY,7,63
NG,7,129
NO,7,27
RU,7,388
TW,7,105
CO,6,111
CZ,6,28
DK,6,18
EC,6,48
ET,6,36
GH,6,28
HK,6,12
ID,6,283
IL,6,26
MA,6,41
PE,6,68
PK,6,133
RO,6,46
TH,6,85
UA,6,193
VN,6,94
AE,5,35
DZ,5,59
EG,5,52
HU,5,25
LT,5,24
NP,5,20
SA,5,37
SK,5,22
TN,5,19
TZ,5,28
CM,4,13
CR,4,22
EE,4,10
HR,4,13
IQ,4,49
IS,4,8
KE,4,41
LK,4,16
LV,4,14
PH,4,143
RS,4,11
SI,4,22
UG,4,20
VE,4,25
ZW,4,12
BG,3,36
BJ,3,7
BO,3,23
BY,3,23
CD,3,26
CI,3,8
CU,3,18
CY,3,22
JO,3,20
KH,3,16
KZ,3,49
LB,3,20
MG,3,8
MN,3,11
MO,3,4
MW,3,6
MZ,3,9
NI,3,17
PA,3,8
PR,3,26
RW,3,9
SG,3,21
SN,3,11
TT,3,3
