country_code,h3,institution_count
US,33,1888
GB,24,235
IT,20,110
DE,19,225
FR,19,199
JP,18,477
CN,16,803
CA,15,133
AU,14,61
ES,14,95
BR,11,239
CL,11,43
IN,11,722
RU,11,388
KR,10,131
NL,10,33
BE,9,21
CH,9,45
MX,9,108
PL,9,89
GR,8,40
IL,8,25
SE,8,28
TR,8,141
TW,8,96
ZA,8,31
IE,7,18
IR,7,143
NZ,7,20
AR,6,54
AT,6,42
CZ,6,32
DK,6,17
FI,6,22
HU,6,23
PK,6,108
PT,6,59
UA,6,115
AE,5,23
CO,5,77
EG,5,46
HK,5,9
MY,5,46
NG,5,86
NO,5,24
RO,5,49
TH,5,64
BD,4,53
BG,4,24
CY,4,17
MA,4,20
PE,4,39
SA,4,40
SK,4,14
UZ,4,35
VN,4,52
AM,3,10
AZ,3,18
BF,3,3
CR,3,11
DZ,3,42
EC,3,27
GE,3,17
GH,3,9
HR,3,14
ID,3,151
JO,3,19
KZ,3,33
LK,3,14
LV,3,11
MO,3,4
NP,3,10
OM,3,8
PH,3,41
PR,3,20
RS,3,12
SI,3,10
UG,3,13
VE,3,20
AL,2,7
BA,2,7
BH,2,4
BJ,2,4
BO,2,12
BS,2,2
BW,2,2
BY,2,19
CM,2,6
CU,2,17
DO,2,6
EE,2,5
ET,2,27
FJ,2,3
IQ,2,34
JM,2,5
KE,2,20
KG,2,11
KH,2,4
KW,2,6
LB,2,13
LT,2,10
