country_code,h3,institution_count
US,17,711
CA,9,50
FR,9,84
GB,9,111
CN,8,353
IT,8,59
AU,7,36
DE,7,93
JP,7,136
ES,6,58
BE,5,11
BR,5,200
CH,5,16
IN,5,396
NL,5,21
ZA,5,23
IL,4,10
NG,4,71
SE,4,13
TH,4,29
TW,4,31
AT,3,18
CD,3,13
CM,3,8
CO,3,45
DK,3,8
EG,3,27
ET,3,27
FI,3,6
HK,3,6
KR,3,46
MX,3,60
NZ,3,10
PR,3,11
PT,3,19
RU,3,71
TZ,3,14
AR,2,21
BD,2,34
BF,2,4
BO,2,6
BT,2,3
CF,2,2
CI,2,6
CL,2,24
CZ,2,11
DZ,2,13
EC,2,20
GH,2,12
GR,2,11
HT,2,3
HU,2,7
ID,2,78
IE,2,10
IR,2,76
JM,2,3
JO,2,9
KE,2,20
KZ,2,9
LK,2,10
MA,2,12
MN,2,3
MY,2,24
,2,3
NO,2,6
NP,2,9
PE,2,33
PH,2,30
PK,2,61
PL,2,24
PY,2,6
RO,2,18
RS,2,9
SA,2,27
SG,2,5
SK,2,7
TN,2,12
TR,2,53
UG,2,11
UY,2,3
VE,2,11
VN,2,28
AE,1,8
AF,1,2
AL,1,3
AM,1,1
AO,1,1
AZ,1,1
BA,1,4
BB,1,2
BG,1,6
BH,1,3
BI,1,2
BJ,1,3
BS,1,2
BW,1,3
BY,1,4
BZ,1,1
CG,1,1
CR,1,5
CU,1,9
