country_code,h3,institution_count
US,9,1271
GB,7,188
JP,7,306
AU,6,46
BR,6,261
CA,6,86
DE,5,147
DK,5,14
FI,5,21
FR,5,103
IT,5,67
NL,5,37
SE,5,29
TR,5,167
BE,4,18
CN,4,380
ES,4,78
IE,4,14
IR,4,163
KR,4,114
NZ,4,14
PT,4,52
TW,4,71
AT,3,32
CH,3,27
GR,3,26
HK,3,9
HU,3,16
ID,3,197
IN,3,409
MY,3,51
NO,3,23
PL,3,58
SA,3,33
SG,3,10
SK,3,16
TH,3,40
ZA,3,24
AR,2,33
BD,2,42
CL,2,33
CO,2,72
CY,2,11
CZ,2,20
DZ,2,15
EG,2,34
ET,2,23
GH,2,14
IL,2,22
IQ,2,33
JO,2,19
LB,2,9
LK,2,11
LT,2,13
MA,2,15
MK,2,6
MX,2,76
NG,2,78
NP,2,13
PE,2,39
PH,2,66
PK,2,70
PR,2,8
PS,2,8
RO,2,28
RS,2,10
RU,2,120
TN,2,10
UA,2,46
VE,2,12
VN,2,26
AD,1,1
AE,1,19
AF,1,4
AL,1,8
AM,1,1
AO,1,2
AX,1,1
AZ,1,3
BA,1,9
BF,1,2
BG,1,10
BH,1,5
BJ,1,4
BN,1,1
BO,1,7
BS,1,1
BT,1,1
BW,1,1
BY,1,5
CD,1,6
CG,1,1
CI,1,2
CM,1,8
CR,1,4
CU,1,9
CV,1,2
DO,1,3
EC,1,36
EE,1,5
ER,1,1
