country_code,h3,institution_count
US,13,1346
ES,11,130
IT,11,129
BR,9,390
CN,9,1034
FR,9,177
GB,9,229
PL,9,119
AU,8,73
CA,8,114
DE,8,279
JP,8,601
KR,7,225
MX,7,165
RO,7,49
TR,7,219
AT,6,42
BE,6,28
CH,6,36
IN,6,868
MY,6,78
NL,6,43
PT,6,50
SE,6,29
TH,6,114
TW,6,135
AR,5,57
BD,5,86
CL,5,57
CZ,5,31
EG,5,79
FI,5,21
GR,5,42
HU,5,29
IL,5,27
IR,5,261
MA,5,36
PK,5,133
RU,5,218
BG,4,24
CO,4,83
DK,4,19
DZ,4,56
HK,4,13
HR,4,15
IE,4,22
NG,4,188
NO,4,17
NZ,4,18
PE,4,59
RS,4,20
SA,4,55
SK,4,16
TN,4,30
ZA,4,39
BA,3,14
CM,3,17
CR,3,14
EC,3,42
GH,3,18
ID,3,236
IQ,3,62
LK,3,18
LT,3,9
LV,3,8
MO,3,4
PH,3,51
SG,3,18
SI,3,13
UA,3,82
VN,3,78
AE,2,22
BJ,2,6
BO,2,9
BY,2,13
CD,2,10
CI,2,10
CU,2,17
CY,2,11
EE,2,4
ET,2,30
GE,2,12
IS,2,4
JM,2,4
JO,2,27
KE,2,17
KZ,2,24
LB,2,16
LY,2,14
MD,2,4
MK,2,7
MU,2,4
NP,2,15
OM,2,9
PG,2,2
PR,2,18
PS,2,11
QA,2,4
SD,2,20
SN,2,7
SS,2,3
