country_code,h3,institution_count
US,16,802
GB,10,123
JP,10,286
CA,9,57
DE,9,91
FR,9,88
CN,8,392
ES,8,70
AU,7,41
IT,7,62
BR,6,164
CH,6,21
NL,6,25
PL,6,54
AR,5,32
BE,5,17
KR,5,83
TR,5,103
TW,5,49
AT,4,22
CL,4,25
FI,4,12
IE,4,10
IL,4,13
IN,4,277
IR,4,118
MX,4,56
NO,4,10
RU,4,119
SE,4,21
CO,3,36
CZ,3,15
DK,3,9
EG,3,33
GR,3,14
HK,3,7
HU,3,10
MA,3,14
NZ,3,13
PT,3,16
RS,3,3
SA,3,30
TH,3,18
UA,3,34
VE,3,9
ZA,3,11
AE,2,12
AM,2,5
BD,2,14
BG,2,9
BY,2,7
EC,2,16
HR,2,6
ID,2,30
IQ,2,25
IS,2,3
KW,2,2
LB,2,9
LT,2,3
MY,2,24
NG,2,36
PE,2,17
PH,2,14
PK,2,57
RO,2,13
SG,2,12
SK,2,8
SY,2,3
TN,2,7
UY,2,4
AD,1,1
AF,1,2
AG,1,1
AL,1,1
AZ,1,1
BA,1,1
BH,1,4
BJ,1,3
BO,1,4
BW,1,1
CD,1,2
CI,1,2
CM,1,4
CR,1,6
CU,1,9
CW,1,1
CY,1,4
DM,1,1
DO,1,2
DZ,1,9
EE,1,1
ET,1,8
FJ,1,1
GA,1,1
GD,1,1
GE,1,5
GF,1,1
GH,1,5
GM,1,1
GP,1,1
JM,1,2
