country_code,h3,institution_count
US,15,1433
CN,11,814
AU,10,61
GB,10,197
ES,9,85
NL,9,50
CA,8,115
MY,8,72
DE,7,213
FR,7,178
IN,7,768
IT,7,83
SE,7,35
TR,7,177
TW,7,131
BE,6,24
BR,6,228
GR,6,37
IR,6,225
JP,6,264
KR,6,151
NG,6,125
PK,6,137
PL,6,95
ZA,6,37
CH,5,40
DK,5,22
EG,5,61
FI,5,28
HK,5,11
IL,5,30
IQ,5,53
NO,5,24
NZ,5,20
SA,5,41
TH,5,97
VN,5,87
AE,4,35
AT,4,35
CL,4,42
CZ,4,30
GH,4,32
HR,4,15
HU,4,23
ID,4,313
IE,4,21
JO,4,26
LK,4,18
MA,4,37
MX,4,96
PT,4,43
RO,4,49
RS,4,17
RU,4,309
SG,4,22
SK,4,21
AR,3,30
BD,3,70
BG,3,22
CO,3,84
CY,3,14
ET,3,33
KE,3,45
LB,3,12
LT,3,20
LV,3,16
NP,3,11
OM,3,16
PH,3,102
SI,3,18
TN,3,21
TZ,3,24
UA,3,100
ZM,3,9
AF,2,15
AL,2,12
AZ,2,18
BA,2,15
BH,2,6
CM,2,12
CR,2,10
CU,2,11
DZ,2,52
EC,2,36
EE,2,5
GE,2,9
IS,2,3
KH,2,7
KW,2,8
KZ,2,41
LY,2,9
ME,2,3
MK,2,11
ML,2,2
MN,2,6
MO,2,4
MU,2,2
MZ,2,4
PE,2,43
PR,2,10
PS,2,14
