country_code,h3,institution_count
GB,10,150
IT,10,82
US,10,877
CN,9,505
ES,9,66
FR,9,151
AU,8,40
BR,8,165
CA,7,77
DE,7,109
PT,7,41
BE,6,18
NL,6,27
AR,5,34
GR,5,23
IN,5,254
JP,5,195
KR,5,87
RU,5,252
ZA,5,19
AT,4,20
CH,4,23
EG,4,36
ID,4,77
IE,4,13
IL,4,10
IR,4,96
MA,4,23
MX,4,70
MY,4,26
NZ,4,11
PL,4,49
SE,4,15
TR,4,101
TW,4,67
BD,3,29
CO,3,32
CZ,3,15
DK,3,9
DZ,3,40
HK,3,8
NG,3,60
NO,3,8
RO,3,30
SA,3,19
TN,3,17
VN,3,47
AE,2,15
BG,2,13
BJ,2,3
BY,2,12
CI,2,5
CL,2,27
CM,2,8
CR,2,9
CY,2,5
EE,2,7
FI,2,10
GH,2,9
HR,2,9
HU,2,16
IQ,2,23
JO,2,9
KZ,2,22
LB,2,4
LK,2,14
LT,2,10
LV,2,6
LY,2,8
MN,2,5
OM,2,4
PE,2,19
PH,2,16
PK,2,43
PR,2,6
RS,2,6
SG,2,5
SI,2,7
SK,2,10
SN,2,6
TH,2,25
TT,2,3
TZ,2,5
UA,2,61
UY,2,2
AF,1,1
AL,1,8
AM,1,2
AO,1,5
AS,1,1
AW,1,1
AZ,1,3
BA,1,3
BB,1,2
BF,1,2
BH,1,4
BI,1,1
BM,1,1
BN,1,2
BO,1,4
BS,1,1
