country_code,h3,institution_count
US,12,712
CA,8,59
FR,8,88
GB,8,122
AU,7,37
BR,7,179
DE,7,101
IT,7,61
JP,7,230
BE,6,16
CH,6,21
CN,6,382
ES,5,62
IN,5,400
IR,5,127
KR,5,79
MX,5,74
NL,5,23
SE,5,15
AR,4,30
BD,4,52
CL,4,29
EG,4,36
IE,4,12
IL,4,15
MY,4,40
NG,4,93
NO,4,11
PL,4,53
PT,4,23
TW,4,56
AT,3,22
CM,3,13
CO,3,45
CZ,3,15
DK,3,8
ET,3,26
HU,3,12
ID,3,73
KE,3,14
NZ,3,8
PK,3,79
RU,3,84
SA,3,26
TH,3,36
TR,3,97
ZA,3,25
AE,2,10
BF,2,5
BG,2,7
CD,2,13
CF,2,2
CI,2,9
CU,2,15
DZ,2,22
EC,2,24
FI,2,12
GH,2,9
GR,2,18
GT,2,3
HK,2,8
HR,2,5
HT,2,3
IQ,2,40
JO,2,8
KH,2,6
LB,2,11
MA,2,14
MG,2,3
MM,2,8
NI,2,7
NP,2,13
PE,2,20
PH,2,16
PS,2,9
RO,2,17
SG,2,10
SK,2,10
SN,2,5
TN,2,9
TZ,2,13
UG,2,6
VE,2,10
VN,2,38
YE,2,7
ZM,2,7
AF,1,2
AG,1,2
AL,1,3
AM,1,1
AO,1,1
AZ,1,3
BA,1,8
BH,1,3
BI,1,1
BJ,1,3
BO,1,8
BS,1,1
BT,1,2
BW,1,2
BY,1,3
