country_code,h3,institution_count
US,20,788
DE,15,145
JP,15,397
CN,14,684
FR,14,124
GB,13,108
IT,10,71
KR,10,135
BR,9,128
CA,9,66
IN,9,436
NL,9,22
RU,9,231
TW,9,93
ES,8,56
PL,8,60
AU,7,35
CH,7,27
TR,7,104
AR,6,28
AT,6,21
BE,6,14
FI,6,13
IL,6,14
SE,6,19
UA,6,62
GR,5,14
HK,5,8
MA,5,20
PT,5,20
SK,5,9
CZ,4,18
DK,4,7
DZ,4,43
EG,4,24
HU,4,12
IR,4,91
MX,4,56
MY,4,33
RO,4,26
SA,4,26
TN,4,15
VN,4,49
AE,3,11
BD,3,32
CL,3,16
CO,3,46
GE,3,7
ID,3,63
IE,3,12
IQ,3,24
NO,3,8
NZ,3,8
PK,3,56
PR,3,6
RS,3,8
TH,3,37
UZ,3,23
ZA,3,16
AM,2,8
BG,2,9
BY,2,11
CU,2,7
EE,2,3
ET,2,9
HR,2,5
JO,2,11
KE,2,6
KH,2,4
KP,2,2
KZ,2,21
LB,2,7
LK,2,8
LT,2,4
LV,2,5
LY,2,5
MD,2,3
MO,2,2
NP,2,5
PE,2,12
PH,2,19
PS,2,7
QA,2,6
SG,2,10
SI,2,4
TJ,2,3
VE,2,7
YE,2,6
AF,1,1
AL,1,3
AO,1,1
AZ,1,9
BA,1,3
BB,1,1
BF,1,1
BH,1,3
BI,1,1
BJ,1,2
BO,1,2
CD,1,3
CG,1,2
