country_code,h3,institution_count
US,26,2462
DE,20,354
IT,19,183
CN,18,1321
JP,18,832
GB,17,355
FR,16,266
CA,14,181
KR,13,290
AU,12,104
ES,12,178
NL,11,74
BR,10,541
CH,10,68
SE,10,49
AT,9,65
BE,9,48
IL,9,47
TR,9,293
TW,9,159
IN,8,1337
PL,8,166
DK,7,25
EG,7,100
FI,7,32
GR,7,50
HK,7,17
IR,7,308
PT,7,87
RU,7,430
TH,7,79
CZ,6,43
HU,6,39
IE,6,24
MX,6,216
NO,6,38
RO,6,60
SA,6,77
SG,6,32
AR,5,90
CL,5,78
CO,5,137
HR,5,28
ID,5,247
MY,5,94
NZ,5,22
PK,5,213
RS,5,23
TN,5,31
ZA,5,40
AE,4,39
BD,4,125
BG,4,26
EC,4,61
LB,4,29
LT,4,17
MA,4,46
MO,4,8
NG,4,125
NP,4,24
SI,4,16
SK,4,32
VN,4,80
BA,3,18
BY,3,22
CU,3,34
CY,3,20
DO,3,17
ET,3,39
GE,3,24
GH,3,23
IQ,3,88
IS,3,4
JO,3,31
KZ,3,42
LK,3,29
PE,3,74
PH,3,78
PR,3,27
PS,3,16
QA,3,10
UA,3,141
UY,3,11
YE,3,16
AF,2,6
AG,2,4
AL,2,9
AM,2,12
AZ,2,14
BF,2,3
BH,2,9
BI,2,2
BJ,2,6
BO,2,26
CD,2,17
CI,2,9
CM,2,14
CR,2,20
CW,2,5
DZ,2,57
EE,2,6
