country_code,h3,institution_count
US,11,1184
DE,10,170
GB,8,162
CH,7,26
FR,7,108
JP,7,244
AU,6,35
CA,6,79
CN,6,427
ES,6,57
IN,6,354
NL,6,23
PL,6,58
RU,6,187
IL,5,15
IT,5,54
AR,4,30
AT,4,23
BE,4,15
BR,4,124
DK,4,11
SE,4,17
TW,4,49
CO,3,28
CZ,3,17
DZ,3,30
EG,3,26
FI,3,10
HK,3,7
HU,3,18
IE,3,11
IR,3,91
KR,3,69
MX,3,48
NZ,3,11
PT,3,16
RO,3,24
SA,3,19
TH,3,23
UA,3,50
ZA,3,19
AE,2,8
BG,2,11
BY,2,13
CL,2,19
CM,2,6
EC,2,10
EE,2,2
GE,2,6
GR,2,10
IQ,2,23
LB,2,7
LK,2,3
LT,2,6
LV,2,4
MA,2,12
MY,2,23
NG,2,47
NO,2,13
NP,2,3
PH,2,22
PK,2,41
PR,2,9
QA,2,5
RS,2,3
SG,2,10
SK,2,10
TN,2,9
TR,2,68
VE,2,9
VN,2,22
AD,1,1
AF,1,1
AL,1,3
AM,1,2
AZ,1,4
BA,1,3
BB,1,1
BD,1,15
BF,1,1
BH,1,1
BI,1,1
BJ,1,1
BN,1,1
BO,1,3
BW,1,1
CD,1,1
CI,1,6
CR,1,1
CU,1,8
CY,1,3
DO,1,1
ET,1,11
FJ,1,1
GH,1,6
GN,1,1
GY,1,1
HN,1,1
HR,1,5
ID,1,68
IS,1,2
