country_code,h3,institution_count
US,48,1349
IT,28,102
DE,25,204
GB,23,194
CN,22,852
FR,20,161
JP,20,506
CA,16,101
ES,16,79
IN,16,672
KR,15,142
RU,15,355
BR,12,228
TR,11,130
AU,10,46
BE,10,19
MX,10,94
NL,10,31
PL,10,81
CH,9,40
TW,9,84
AR,8,39
AT,8,41
CL,8,35
IR,8,137
SE,8,26
FI,7,19
GR,7,34
IE,7,15
PT,7,39
ZA,7,27
CO,6,74
CZ,6,27
DK,6,11
EG,6,40
HK,6,9
HU,6,20
IL,6,20
NO,6,15
RO,6,32
AE,5,17
MA,5,18
NZ,5,14
PK,5,104
SA,5,33
SK,5,12
VN,5,65
BD,4,54
BG,4,30
DZ,4,46
EC,4,34
GE,4,12
HR,4,10
ID,4,100
IQ,4,40
KZ,4,32
MY,4,38
PE,4,31
PH,4,48
SI,4,13
TH,4,45
UA,4,98
UZ,4,35
AM,3,12
AZ,3,13
BY,3,19
CR,3,10
CU,3,10
GH,3,6
JO,3,17
LB,3,9
LK,3,11
LV,3,9
MN,3,9
MO,3,5
NG,3,55
NP,3,12
PR,3,11
RS,3,8
TN,3,13
VE,3,13
AL,2,7
BA,2,5
BO,2,12
CM,2,7
CY,2,12
DO,2,6
EE,2,3
ET,2,12
HN,2,3
KP,2,4
KW,2,5
LT,2,4
LY,2,6
ME,2,3
OM,2,3
PA,2,6
PS,2,6
QA,2,4
SD,2,6
SG,2,15
