country_code,h3,institution_count
CN,13,1629
US,12,2046
DE,11,439
IT,11,169
FR,10,352
GB,10,340
ES,9,158
SE,9,59
AT,8,73
BR,8,509
CA,8,175
JP,8,621
KR,8,312
NL,8,68
PL,8,175
TR,8,297
TW,8,214
AU,7,91
BE,7,51
CZ,7,59
DK,7,29
GR,7,72
IN,7,1341
IR,7,386
MY,7,128
PT,7,101
RU,7,653
CH,6,61
FI,6,55
HK,6,21
HU,6,53
ID,6,698
IE,6,34
IL,6,48
MA,6,73
MX,6,233
RO,6,92
RS,6,27
TH,6,157
TN,6,42
UA,6,237
ZA,6,55
CL,5,79
CO,5,190
EG,5,91
HR,5,35
NO,5,32
SA,5,78
SG,5,36
SK,5,40
VN,5,151
AE,4,56
AR,4,69
BD,4,125
DZ,4,102
ET,4,58
GH,4,47
IQ,4,95
JO,4,45
KZ,4,92
LK,4,34
LT,4,27
NG,4,207
NP,4,23
NZ,4,26
PK,4,216
SI,4,29
AZ,3,32
BA,3,21
BG,3,49
BY,3,45
CR,3,23
CY,3,29
EC,3,74
EE,3,11
KE,3,47
KW,3,7
LB,3,27
LV,3,36
MN,3,16
MO,3,8
OM,3,30
PE,3,94
PH,3,169
PS,3,21
QA,3,13
TZ,3,39
UG,3,23
UZ,3,66
ZW,3,18
AL,2,19
BF,2,6
BH,2,13
BJ,2,9
BN,2,6
BO,2,19
BW,2,6
CD,2,14
CI,2,14
CM,2,22
CU,2,31
