country_code,h3,institution_count
US,28,1623
DE,24,246
CN,21,878
GB,21,199
FR,20,190
IT,18,96
JP,17,524
CA,16,126
ES,16,82
RU,15,426
AU,13,48
BR,12,235
IN,12,699
KR,12,184
PL,12,96
SE,10,35
TW,10,125
AT,9,43
BE,9,21
CH,9,46
FI,9,23
MX,9,111
NL,9,38
AR,8,43
CZ,8,27
IR,8,199
TR,8,155
UA,8,139
EG,7,48
IE,7,16
IL,7,31
MA,7,26
SA,7,37
CL,6,40
DK,6,14
DZ,6,53
GR,6,31
HK,6,8
HU,6,24
NO,6,17
NZ,6,16
PT,6,31
ZA,6,22
AE,5,22
CM,5,10
CO,5,77
MY,5,55
PK,5,105
RO,5,48
TH,5,61
TN,5,17
UZ,5,42
VN,5,85
BD,4,60
BG,4,26
BY,4,32
GE,4,16
IQ,4,50
JO,4,21
LT,4,18
NG,4,77
PH,4,45
RS,4,9
SG,4,22
SK,4,16
VE,4,17
AM,3,10
AZ,3,16
CR,3,11
CU,3,14
CY,3,13
EC,3,26
ET,3,31
HR,3,13
ID,3,115
KE,3,23
KZ,3,36
LB,3,13
LV,3,9
MD,3,5
MK,3,4
NP,3,8
PE,3,35
PR,3,15
PS,3,13
SI,3,10
BA,2,8
BI,2,2
BJ,2,3
BO,2,4
BW,2,2
CI,2,5
EE,2,6
GH,2,12
IS,2,2
KG,2,9
KH,2,5
KW,2,4
LK,2,14
LY,2,9
ME,2,2
