country_code,h3,institution_count
DE,6,80
GB,6,75
US,6,553
AU,5,24
CA,5,45
CN,5,300
IT,5,44
RU,5,97
ES,4,34
FR,4,52
IL,4,17
AT,3,13
BE,3,12
BR,3,42
GR,3,9
IN,3,122
IR,3,78
JP,3,93
KR,3,38
NL,3,14
NZ,3,6
PL,3,31
SE,3,11
TR,3,45
BY,2,13
CH,2,14
CL,2,8
CO,2,17
CZ,2,9
DK,2,3
DZ,2,11
EG,2,8
FI,2,6
HK,2,6
HR,2,6
HU,2,13
IE,2,8
IQ,2,17
IS,2,2
MX,2,19
MY,2,21
PH,2,11
PT,2,10
RS,2,5
SA,2,13
SG,2,4
SI,2,4
TH,2,14
TW,2,27
UA,2,31
VN,2,11
ZA,2,14
AE,1,3
AM,1,3
AR,1,5
BA,1,2
BD,1,5
BG,1,4
BH,1,1
BI,1,1
BJ,1,2
CM,1,1
CR,1,1
CU,1,2
CY,1,2
DO,1,2
EC,1,2
EE,1,2
ER,1,1
ET,1,3
GE,1,4
GH,1,2
GT,1,1
ID,1,23
JM,1,1
JO,1,8
KE,1,11
KG,1,1
KP,1,3
KW,1,2
KZ,1,4
LB,1,3
LK,1,1
LS,1,1
LT,1,1
LU,1,1
LV,1,4
LY,1,1
MA,1,9
ME,1,1
MG,1,1
MK,1,2
MO,1,2
MT,1,1
MU,1,1
MZ,1,1
,1,1
NG,1,20
NI,1,1
NO,1,7
NP,1,2
