country_code,h3,institution_count
US,13,721
DE,10,145
GB,10,120
CN,9,513
FR,9,108
IT,8,71
CA,7,58
CH,7,21
JP,7,240
NL,7,24
SE,7,19
AU,6,35
IL,6,14
AT,5,29
BE,5,16
BR,5,95
IN,5,319
KR,5,82
PL,5,61
RU,5,171
TR,5,96
CZ,4,22
DK,4,8
ES,4,57
FI,4,12
HU,4,13
IE,4,13
NO,4,8
RO,4,23
TW,4,61
GR,3,22
HK,3,7
IR,3,95
MX,3,52
NZ,3,8
PK,3,56
PT,3,17
RS,3,6
SK,3,12
TH,3,21
AL,2,4
AM,2,2
AR,2,19
BD,2,28
BG,2,15
CL,2,13
CO,2,27
DZ,2,17
EE,2,3
EG,2,30
GE,2,7
HR,2,5
ID,2,65
IQ,2,28
KZ,2,9
LT,2,7
LV,2,8
MA,2,10
MO,2,2
MY,2,37
NG,2,35
PE,2,11
PH,2,20
SA,2,25
SG,2,10
TN,2,9
UA,2,54
VN,2,13
ZA,2,13
AE,1,11
AF,1,2
AZ,1,4
BA,1,5
BB,1,1
BH,1,2
BI,1,2
BJ,1,1
BN,1,1
BO,1,1
BY,1,6
BZ,1,1
CI,1,3
CM,1,5
CR,1,4
CU,1,5
CY,1,2
DO,1,3
EC,1,8
ET,1,6
FJ,1,1
GA,1,2
GD,1,1
GH,1,5
GP,1,1
GQ,1,1
HN,1,2
IS,1,2
JM,1,1
JO,1,8
KE,1,4
KG,1,3
