country_code,h3,institution_count
CN,7,414
US,6,332
ES,5,40
CA,4,39
DE,4,72
DK,4,6
FR,4,73
IT,4,33
JP,4,113
KR,4,74
AU,3,23
BE,3,13
CH,3,11
GB,3,61
IN,3,116
NL,3,17
PL,3,32
TW,3,39
AT,2,9
BR,2,40
CL,2,16
CZ,2,9
FI,2,5
GR,2,14
HK,2,5
HU,2,9
IE,2,5
IL,2,6
IR,2,59
JO,2,5
LT,2,4
MX,2,35
MY,2,17
NO,2,6
NZ,2,6
PT,2,10
RO,2,9
RU,2,42
SA,2,10
SE,2,11
SG,2,3
SK,2,5
TH,2,24
TR,2,31
AE,1,4
AM,1,1
AR,1,10
AZ,1,3
BD,1,7
BF,1,1
BG,1,3
BY,1,1
CM,1,2
CO,1,19
CR,1,3
CU,1,5
DZ,1,7
EC,1,2
EE,1,2
EG,1,16
ET,1,2
GE,1,2
HR,1,4
ID,1,22
IQ,1,14
IS,1,1
KE,1,1
KN,1,1
KP,1,1
KW,1,2
KZ,1,3
LB,1,2
LU,1,1
LV,1,2
LY,1,1
MA,1,9
MN,1,1
MT,1,1
MZ,1,1
NG,1,13
NP,1,2
OM,1,2
PE,1,5
PH,1,6
PK,1,21
PR,1,2
PS,1,1
RS,1,3
SD,1,2
SI,1,2
SO,1,1
SY,1,2
TJ,1,1
TN,1,3
TZ,1,2
UA,1,9
UG,1,1
UY,1,1
UZ,1,1
VE,1,4
VN,1,20
