country_code,h3,institution_count
CN,16,840
US,15,1311
AU,11,53
DE,11,195
FR,11,207
GB,11,172
IT,11,89
CA,10,109
ES,10,83
IN,8,740
JP,8,312
SE,8,32
BE,7,23
BR,7,265
IR,7,206
KR,7,160
MY,7,60
NL,7,37
AT,6,33
CH,6,37
EG,6,54
FI,6,27
GR,6,37
IL,6,19
PL,6,75
TR,6,161
TW,6,112
ZA,6,28
AR,5,46
CZ,5,28
DK,5,15
ET,5,33
HK,5,11
HU,5,20
IE,5,14
IQ,5,47
MA,5,37
MX,5,132
NG,5,120
NO,5,21
NZ,5,13
PK,5,115
PT,5,46
RU,5,264
SA,5,39
TH,5,75
UA,5,129
AE,4,25
BD,4,74
BG,4,18
CL,4,42
CM,4,10
DZ,4,59
HR,4,19
ID,4,208
JO,4,20
RO,4,43
SK,4,13
TN,4,22
VN,4,78
CI,3,9
CO,3,87
CY,3,13
EC,3,42
EE,3,7
GH,3,22
KZ,3,41
LB,3,11
LK,3,18
LT,3,11
MO,3,5
NP,3,12
PE,3,53
PH,3,81
PS,3,14
RS,3,13
SG,3,19
SI,3,12
TZ,3,10
AF,2,11
AL,2,9
AZ,2,11
BA,2,11
BF,2,6
BH,2,6
BO,2,13
BW,2,3
BY,2,12
CR,2,10
CU,2,15
DO,2,9
HN,2,4
IS,2,3
KE,2,26
KH,2,9
KP,2,3
KW,2,7
LU,2,2
LV,2,10
LY,2,10
ME,2,3
