country_code,h3,institution_count
US,9,677
AU,6,39
GB,6,104
CA,5,69
CN,5,646
DE,5,88
FR,5,59
BR,4,111
CH,4,19
ES,4,57
IT,4,48
KR,4,54
NL,4,23
PT,4,19
SE,4,13
AT,3,17
BE,3,12
CL,3,21
CO,3,47
CZ,3,15
DK,3,7
FI,3,10
GR,3,12
IL,3,11
IN,3,270
IR,3,68
JP,3,93
MX,3,67
NO,3,11
NZ,3,12
PE,3,19
RO,3,19
RS,3,6
ZA,3,18
AR,2,23
BD,2,11
BG,2,10
BO,2,11
CR,2,8
DZ,2,20
EC,2,28
EE,2,3
EG,2,21
ET,2,15
HK,2,8
HU,2,14
ID,2,42
IE,2,5
IQ,2,16
KE,2,13
MA,2,7
MG,2,4
MN,2,4
MY,2,25
NP,2,6
PH,2,38
PK,2,20
PL,2,28
PR,2,9
RU,2,64
SA,2,14
SG,2,3
SI,2,5
TH,2,24
TR,2,48
TW,2,36
AD,1,1
AE,1,6
AF,1,1
AL,1,4
AM,1,2
AZ,1,1
BA,1,3
BF,1,1
BH,1,1
BJ,1,1
BN,1,2
BS,1,1
BT,1,2
BW,1,1
BY,1,3
CD,1,5
CI,1,3
CM,1,5
CU,1,4
CW,1,1
CY,1,7
DO,1,1
FJ,1,3
FM,1,1
FO,1,1
GA,1,3
GD,1,1
GE,1,3
GF,1,1
GH,1,7
GN,1,1
GP,1,1
GT,1,2
GY,1,1
HN,1,5
