country_code,h3,institution_count
US,17,1126
DE,13,164
GB,12,180
IT,12,84
JP,11,333
KR,11,173
CN,10,475
FR,10,129
CA,9,72
BR,8,326
ES,8,94
NL,8,29
AU,7,58
EG,7,45
IN,7,583
PL,7,96
TR,7,151
TW,7,73
AT,6,32
BE,6,22
IR,6,125
SE,6,24
CH,5,35
DK,5,15
FI,5,16
ID,5,136
IL,5,16
RO,5,30
TH,5,53
TN,5,16
BG,4,14
CO,4,68
GR,4,26
HK,4,7
HU,4,13
IE,4,12
LB,4,9
MA,4,19
MX,4,118
MY,4,43
NO,4,14
PK,4,91
PT,4,44
RS,4,8
RU,4,128
SA,4,38
SG,4,18
ZA,4,18
AR,3,46
CL,3,32
CZ,3,20
EC,3,30
HR,3,12
IQ,3,38
NG,3,55
NP,3,10
NZ,3,15
PR,3,12
VN,3,40
AE,2,24
AG,2,3
BA,2,6
BD,2,49
BF,2,3
BH,2,4
BY,2,9
CM,2,6
CR,2,12
CU,2,16
DZ,2,13
ET,2,17
GE,2,14
JM,2,3
JO,2,17
KE,2,7
LK,2,13
LT,2,15
LV,2,7
LY,2,11
MM,2,9
MN,2,5
PE,2,41
PH,2,43
PS,2,6
SD,2,15
SI,2,7
SK,2,11
SY,2,5
UA,2,50
UY,2,5
VE,2,14
AD,1,1
AF,1,4
AL,1,7
AM,1,2
AO,1,1
AW,1,1
AZ,1,2
BB,1,2
BJ,1,1
BN,1,1
