country_code,h3,institution_count
CN,16,779
US,13,894
DE,12,158
FR,12,124
GB,10,121
JP,9,321
CA,8,73
ES,8,58
IN,8,512
IT,8,61
KR,8,132
AU,7,41
BE,7,17
NL,7,21
SE,7,21
CH,6,23
IR,6,160
RU,6,242
TW,6,77
AT,5,26
BR,5,195
CZ,5,18
EG,5,39
HK,5,8
HU,5,15
MY,5,39
NZ,5,9
PL,5,52
PT,5,28
TR,5,101
ZA,5,23
AR,4,30
DK,4,7
GR,4,15
ID,4,229
IL,4,12
MA,4,18
MX,4,66
TH,4,47
AE,3,10
BD,3,35
BG,3,15
CL,3,23
CO,3,40
DZ,3,38
FI,3,10
IE,3,10
IQ,3,38
LK,3,16
NG,3,83
NO,3,11
PH,3,45
PK,3,73
RO,3,21
RS,3,6
SA,3,33
SG,3,10
SK,3,11
TN,3,11
UA,3,58
UZ,3,26
VE,3,10
VN,3,54
AZ,2,12
BA,2,3
BJ,2,3
BY,2,13
CI,2,6
CM,2,8
CU,2,10
EC,2,14
EE,2,3
ET,2,14
GE,2,5
GH,2,7
JO,2,13
KE,2,12
KZ,2,24
LB,2,7
LT,2,6
LV,2,4
LY,2,6
MN,2,5
MO,2,4
NP,2,6
PR,2,9
PS,2,5
QA,2,4
SI,2,8
SN,2,5
SY,2,4
TJ,2,3
AF,1,2
AL,1,3
AM,1,3
AO,1,1
BB,1,1
BF,1,2
BH,1,2
BI,1,1
BN,1,2
