country_code,h3,institution_count
CN,21,961
US,18,1404
FR,15,211
GB,14,201
DE,13,216
IT,13,90
CA,12,125
JP,12,481
AU,11,58
IN,11,751
IR,11,225
PL,11,107
BR,10,240
ES,10,74
RU,10,484
KR,9,188
SE,9,30
CZ,8,29
EG,8,58
PT,8,45
TR,8,165
TW,8,120
AT,7,37
BE,7,24
DZ,7,62
FI,7,24
GR,7,38
MY,7,62
UA,7,167
AR,6,49
CH,6,36
HK,6,9
IL,6,22
MA,6,36
NL,6,33
PK,6,115
RO,6,49
SA,6,40
SK,6,20
TH,6,72
VN,6,87
BD,5,59
CL,5,39
CO,5,76
HU,5,28
ID,5,218
IE,5,15
IQ,5,51
KZ,5,59
MX,5,129
NG,5,99
NO,5,18
NZ,5,11
RS,5,15
TN,5,16
ZA,5,26
AE,4,24
BG,4,28
BY,4,31
CY,4,13
DK,4,15
JO,4,20
LV,4,20
NP,4,8
UZ,4,40
AM,3,9
AZ,3,22
BA,3,13
CM,3,10
EE,3,10
ET,3,30
GE,3,11
GH,3,19
HR,3,13
KE,3,20
KW,3,6
LB,3,19
LT,3,15
MO,3,5
OM,3,13
PE,3,32
QA,3,7
SG,3,21
SI,3,21
VE,3,17
YE,3,11
BH,2,7
BN,2,2
CR,2,9
CU,2,13
DO,2,6
EC,2,30
FJ,2,2
KG,2,12
KH,2,6
KP,2,4
LK,2,16
LU,2,3
LY,2,10
MD,2,5
ME,2,3
