country_code,h3,institution_count
US,23,1377
CN,17,841
FR,17,191
GB,17,186
IT,17,95
CA,15,112
DE,15,160
JP,15,415
AU,12,60
BR,11,227
ES,10,84
IN,10,562
TR,10,140
RU,9,320
AR,8,57
CH,8,29
IR,8,139
KR,8,113
MA,8,38
MX,8,136
ZA,8,28
CL,7,53
EG,7,46
GR,7,37
NG,7,123
NL,7,29
TW,7,99
AT,6,28
BE,6,21
HU,6,25
NZ,6,16
PL,6,82
PT,6,40
SE,6,24
TN,6,24
CM,5,9
CO,5,102
CZ,5,25
DZ,5,60
FI,5,13
HK,5,10
ID,5,220
IL,5,19
MY,5,43
NO,5,20
PK,5,92
SA,5,33
BD,4,52
DK,4,12
EC,4,48
IE,4,14
IQ,4,41
KZ,4,33
PE,4,54
PH,4,43
RO,4,32
TH,4,37
UA,4,82
VE,4,23
VN,4,64
AE,3,19
BG,3,19
BY,3,17
CD,3,11
CR,3,20
CU,3,17
ET,3,26
GE,3,10
GH,3,12
IS,3,5
JM,3,4
JO,3,12
KG,3,13
LB,3,10
LK,3,13
MK,3,5
MM,3,23
MN,3,6
NP,3,10
OM,3,7
PG,3,3
RS,3,6
SG,3,10
SK,3,18
TT,3,4
YE,3,8
AL,2,7
AM,2,8
AO,2,5
AZ,2,12
BA,2,6
BF,2,5
BI,2,2
BJ,2,2
BN,2,3
BO,2,19
BW,2,3
CI,2,9
CY,2,8
DO,2,10
EE,2,4
