country_code,h3,institution_count
US,12,809
CA,9,61
DE,8,107
FR,8,80
GB,8,156
IT,8,68
NL,8,31
AU,7,46
CN,7,349
BE,6,16
ES,6,81
JP,6,203
BR,5,227
CH,5,25
SE,5,27
TR,5,125
AT,4,28
CO,4,73
DK,4,15
EG,4,33
GR,4,16
IE,4,10
IL,4,12
IN,4,331
IR,4,95
MX,4,83
NO,4,18
PL,4,42
TW,4,53
AR,3,37
CL,3,27
CZ,3,12
FI,3,11
HU,3,11
KR,3,79
MY,3,25
NZ,3,12
PT,3,34
RO,3,24
SA,3,36
SG,3,9
TH,3,24
TN,3,10
ZA,3,15
AE,2,12
BA,2,8
BD,2,27
BH,2,4
CR,2,9
CU,2,15
CY,2,5
EC,2,31
ET,2,24
HK,2,6
HR,2,9
ID,2,61
JO,2,12
KE,2,8
KH,2,4
LB,2,9
LT,2,5
MA,2,11
NG,2,52
NP,2,9
PE,2,38
PH,2,23
PK,2,61
PR,2,9
RS,2,9
RU,2,85
SD,2,16
SI,2,4
SK,2,8
UA,2,38
UY,2,7
VE,2,12
VN,2,26
AF,1,5
AG,1,2
AL,1,3
AM,1,1
AO,1,2
AZ,1,1
BB,1,2
BF,1,1
BG,1,7
BI,1,1
BJ,1,2
BN,1,1
BO,1,10
BW,1,1
BY,1,5
CD,1,6
CI,1,3
CM,1,8
CW,1,3
DJ,1,1
DO,1,2
DZ,1,14
EE,1,1
ER,1,1
