country_code,h3,institution_count
US,8,794
CA,7,57
FR,6,75
GB,6,78
JP,6,199
BR,5,72
CN,5,449
DE,5,100
ES,5,47
IN,5,327
IR,5,126
IT,5,52
RU,5,117
AT,4,18
AU,4,27
BE,4,12
IL,4,18
KR,4,89
MA,4,21
PL,4,41
SA,4,26
SE,4,15
TN,4,12
TR,4,105
TW,4,32
ZA,4,20
AR,3,10
CH,3,15
CO,3,26
CZ,3,13
EG,3,17
FI,3,7
HU,3,12
IQ,3,29
JO,3,14
MX,3,35
MY,3,22
NL,3,17
PT,3,14
RO,3,26
UA,3,33
VN,3,51
AE,2,7
BA,2,4
BD,2,16
BG,2,9
CL,2,19
DK,2,4
DZ,2,25
EE,2,3
GE,2,5
GR,2,12
HK,2,6
HR,2,7
ID,2,45
IE,2,7
KE,2,12
KW,2,3
KZ,2,12
LB,2,7
LT,2,8
NG,2,17
NO,2,9
NZ,2,9
PH,2,19
PK,2,30
RS,2,6
SG,2,3
SI,2,6
SN,2,5
TH,2,32
UZ,2,21
VE,2,4
AL,1,2
AM,1,3
AZ,1,6
BB,1,1
BF,1,3
BH,1,2
BI,1,2
BJ,1,2
BN,1,1
BO,1,1
BW,1,2
BY,1,3
CD,1,1
CF,1,1
CG,1,1
CI,1,3
CM,1,4
CR,1,2
CU,1,3
CY,1,2
DO,1,2
EC,1,4
ET,1,5
FJ,1,2
GA,1,1
GH,1,1
GN,1,1
GP,1,1
