country_code,h3,institution_count
RU,7,468
ES,6,80
GB,6,105
US,6,546
MX,5,140
ZA,5,26
AR,4,72
CA,4,47
KZ,4,56
NL,4,22
AU,3,31
BE,3,13
BR,3,123
CH,3,19
CL,3,44
CN,3,194
CO,3,120
CR,3,18
DE,3,82
DK,3,9
FR,3,57
NG,3,60
PE,3,43
UA,3,139
AE,2,9
AT,2,10
AZ,2,16
BO,2,12
BY,2,22
CU,2,16
CZ,2,16
EC,2,55
FI,2,11
GE,2,14
GH,2,14
HN,2,6
HU,2,13
ID,2,71
IE,2,8
IL,2,7
IN,2,131
IR,2,19
IT,2,37
JP,2,60
KE,2,20
KG,2,10
KR,2,30
MY,2,19
NI,2,11
NO,2,9
NZ,2,7
PH,2,21
PL,2,32
PT,2,21
PY,2,10
SE,2,15
SG,2,8
SV,2,9
TJ,2,10
TW,2,17
TZ,2,9
UY,2,6
UZ,2,30
VE,2,21
ZM,2,6
AF,1,4
AL,1,7
AM,1,3
AO,1,3
BA,1,3
BB,1,2
BD,1,18
BF,1,4
BG,1,12
BH,1,1
BI,1,2
BJ,1,3
BS,1,1
BW,1,1
BZ,1,1
CD,1,6
CI,1,1
CM,1,7
CV,1,2
CY,1,5
DO,1,6
DZ,1,10
EE,1,1
EG,1,9
ER,1,1
ET,1,18
FJ,1,1
FO,1,1
GA,1,1
GD,1,1
GM,1,2
GN,1,1
GR,1,14
GT,1,8
HK,1,6
HR,1,6
