country_code,h3,institution_count
US,24,2152
CN,22,1027
GB,18,281
DE,17,293
ES,16,110
FR,16,267
IT,16,135
AU,14,72
CA,14,180
JP,14,649
IN,12,1020
NL,12,66
BR,11,326
CH,11,63
KR,11,240
GR,10,50
IR,10,266
PL,10,134
SA,10,50
SE,10,37
TW,10,141
AT,9,64
JO,9,27
MY,9,82
PT,9,76
TR,9,194
AE,8,47
BE,8,39
CZ,8,34
EG,8,77
FI,8,34
ID,8,486
IE,8,22
IL,8,40
MX,8,190
PK,8,169
RO,8,73
RU,8,441
VN,8,119
BD,7,98
DK,7,25
DZ,7,68
HK,7,12
MA,7,56
NZ,7,24
TH,7,118
ZA,7,33
AR,6,69
BG,6,43
CL,6,47
CO,6,123
HU,6,34
IQ,6,66
NG,6,138
NO,6,32
SG,6,30
TN,6,29
UA,6,160
CY,5,23
EC,5,51
KZ,5,56
OM,5,22
PS,5,16
RS,5,21
SK,5,25
AZ,4,23
BH,4,10
CM,4,14
CU,4,21
ET,4,38
GH,4,41
HR,4,27
KE,4,46
KW,4,9
LB,4,28
LK,4,20
LT,4,21
MO,4,5
NP,4,18
PH,4,149
PR,4,18
QA,4,15
SI,4,24
UZ,4,44
YE,4,17
AL,3,22
BA,3,14
BW,3,5
BY,3,23
CR,3,17
EE,3,10
IS,3,6
LV,3,22
LY,3,13
MK,3,12
MM,3,27
MN,3,15
PE,3,69
RW,3,8
SD,3,34
SN,3,11
