country_code,h3,institution_count
US,5,280
IN,4,297
SA,4,34
AU,3,16
BR,3,192
CA,3,24
CN,3,93
DE,3,43
GB,3,64
IR,3,71
MY,3,22
PK,3,72
AE,2,9
BD,2,16
BG,2,8
CH,2,7
CL,2,20
CO,2,35
EC,2,17
EG,2,28
ES,2,31
FI,2,6
FR,2,33
GR,2,8
ID,2,50
IE,2,5
IL,2,7
IQ,2,29
IT,2,31
JO,2,6
JP,2,52
KR,2,44
LB,2,4
MX,2,34
NG,2,35
NL,2,9
NO,2,5
NP,2,12
PE,2,30
PL,2,13
PS,2,5
RO,2,17
RS,2,4
RU,2,46
SE,2,7
SG,2,7
SK,2,3
TH,2,16
TR,2,84
TW,2,21
ZA,2,14
AF,1,2
AG,1,1
AL,1,3
AM,1,1
AO,1,2
AR,1,7
AT,1,8
AZ,1,1
BA,1,4
BE,1,7
BF,1,1
BH,1,3
BJ,1,1
BN,1,1
BO,1,4
BY,1,4
CG,1,1
CI,1,1
CM,1,1
CR,1,4
CU,1,5
CY,1,3
CZ,1,2
DK,1,4
DM,1,1
DZ,1,2
ER,1,1
ET,1,10
FJ,1,2
GE,1,5
GH,1,6
GN,1,2
GT,1,1
GY,1,1
HK,1,3
HN,1,2
HR,1,4
HU,1,4
IS,1,1
JM,1,2
KE,1,2
KH,1,2
KW,1,2
KZ,1,8
LA,1,1
LK,1,4
LT,1,1
LV,1,1
LY,1,7
MA,1,10
