country_code,h3,institution_count
US,9,417
GB,7,108
AU,5,33
CA,5,40
ET,5,30
FR,5,56
BR,4,150
CH,4,13
CN,4,202
ES,4,51
IN,4,409
IT,4,46
NL,4,17
SA,4,32
SE,4,15
ZA,4,16
BD,3,43
BE,3,9
CO,3,50
DE,3,50
DK,3,8
EG,3,36
GH,3,17
HR,3,7
ID,3,150
IE,3,7
IL,3,8
IR,3,107
JO,3,13
JP,3,82
MX,3,67
MY,3,37
NG,3,82
NP,3,16
PK,3,79
RO,3,20
TH,3,28
TR,3,82
TW,3,21
ZM,3,9
AE,2,14
AR,2,25
AT,2,10
BA,2,7
BF,2,3
BH,2,3
CI,2,8
CL,2,14
CR,2,6
CU,2,12
EC,2,21
GR,2,17
HK,2,4
HU,2,8
IQ,2,36
KE,2,19
KH,2,4
KR,2,33
KZ,2,10
LB,2,9
LK,2,12
LY,2,8
MA,2,12
NO,2,10
NZ,2,5
OM,2,5
PE,2,32
PH,2,26
PL,2,22
PS,2,10
PT,2,18
RS,2,4
RU,2,45
RW,2,4
SD,2,19
SG,2,8
SY,2,5
TT,2,2
TZ,2,17
UA,2,21
UG,2,14
VN,2,31
YE,2,8
ZW,2,3
AF,1,5
AG,1,1
AL,1,3
AM,1,2
AO,1,1
AZ,1,1
BG,1,6
BI,1,1
BJ,1,3
BN,1,1
BO,1,5
BT,1,2
BW,1,4
BY,1,5
BZ,1,2
CD,1,7
CM,1,9
