country_code,h3,institution_count
US,28,1801
DE,21,257
CN,19,861
GB,18,248
IT,18,115
JP,18,576
FR,16,201
CA,14,130
KR,13,206
NL,13,52
AU,12,62
BR,11,344
ES,11,101
TR,11,177
CH,10,43
IR,10,214
SE,10,35
IN,9,890
PL,9,117
TW,9,108
AT,8,50
BE,8,31
EG,8,58
GR,8,38
RU,8,325
SA,8,46
FI,7,25
IE,7,19
IL,7,35
MX,7,152
NO,7,27
ZA,7,29
CZ,6,35
HU,6,28
MY,6,70
PT,6,58
TH,6,66
AR,5,63
BD,5,85
CO,5,93
DK,5,26
HK,5,10
ID,5,238
MA,5,33
NG,5,103
NZ,5,22
PK,5,150
RO,5,48
SG,5,27
VN,5,77
AE,4,35
BG,4,29
CL,4,41
CY,4,17
ET,4,25
GH,4,24
HR,4,20
IQ,4,58
JO,4,22
KZ,4,37
LB,4,18
LK,4,20
MO,4,5
NP,4,19
RS,4,14
SK,4,23
TN,4,24
UA,4,110
BA,3,12
BY,3,23
CM,3,12
CU,3,22
DZ,3,51
EC,3,40
LT,3,14
LV,3,12
MK,3,10
MN,3,10
OM,3,14
PE,3,59
PH,3,73
PR,3,20
PS,3,13
QA,3,9
SD,3,29
SI,3,19
TZ,3,18
VE,3,18
ZW,3,10
AG,2,2
AL,2,13
AM,2,9
AZ,2,8
BH,2,5
BO,2,15
BT,2,3
CD,2,11
CI,2,8
CR,2,16
DO,2,8
EE,2,6
