country_code,h3,institution_count
US,30,1634
CN,23,865
DE,22,215
GB,20,224
JP,20,538
IT,19,96
FR,18,169
CA,16,110
KR,15,173
AU,14,57
ES,14,94
BR,11,316
NL,11,42
PL,11,108
TW,11,109
BE,10,23
CH,10,43
IN,10,749
SE,10,31
AT,9,43
IR,9,196
CL,8,46
EG,8,54
IL,8,24
MX,8,159
PT,8,51
RU,8,252
TH,8,70
TR,8,142
AR,7,66
FI,7,17
GR,7,32
IE,7,20
CZ,6,25
DK,6,17
HK,6,8
HU,6,23
NO,6,26
BD,5,71
BG,5,20
CO,5,95
LB,5,16
MY,5,57
NZ,5,13
RO,5,35
RS,5,12
SA,5,40
SG,5,24
VN,5,72
ZA,5,29
AE,4,25
HR,4,15
ID,4,158
IQ,4,51
NG,4,101
PK,4,105
SK,4,17
TN,4,17
UA,4,73
VE,4,19
BA,3,11
BY,3,14
CR,3,13
CU,3,23
DZ,3,38
EC,3,39
EE,3,5
ET,3,22
GH,3,14
JM,3,3
KZ,3,23
LK,3,16
LT,3,9
MA,3,20
MN,3,8
NP,3,15
PE,3,50
PH,3,63
PR,3,19
QA,3,7
AM,2,6
AZ,2,7
BH,2,5
BI,2,2
BO,2,14
CI,2,5
CM,2,9
CY,2,13
GA,2,3
GE,2,15
GT,2,5
HN,2,4
IS,2,4
JO,2,15
KE,2,21
KG,2,9
KH,2,9
KN,2,4
KW,2,3
LV,2,6
LY,2,10
