country_code,h3,institution_count
US,6,455
DE,4,65
FR,4,49
GB,4,73
JP,4,86
AU,3,27
BE,3,9
CA,3,40
CH,3,11
CN,3,112
DK,3,4
IT,3,29
NL,3,14
AR,2,12
AT,2,6
BR,2,66
CL,2,8
CO,2,22
CZ,2,6
ES,2,26
IL,2,11
IN,2,123
KR,2,17
MX,2,20
MY,2,21
NZ,2,8
PL,2,16
SE,2,11
TW,2,19
ZA,2,9
AE,1,3
BD,1,5
BG,1,2
BI,1,1
BN,1,2
CD,1,1
CI,1,1
CM,1,2
CR,1,4
CU,1,3
CY,1,4
EC,1,5
EE,1,1
EG,1,7
ET,1,4
FI,1,7
GA,1,1
GD,1,1
GF,1,1
GH,1,2
GR,1,6
GT,1,2
HK,1,2
HR,1,1
HU,1,6
ID,1,24
IE,1,6
IQ,1,1
IR,1,17
IS,1,2
JO,1,2
KE,1,6
KH,1,3
KN,1,1
KZ,1,1
LA,1,1
LB,1,1
LK,1,4
MA,1,2
MG,1,2
MN,1,1
MO,1,2
NC,1,1
NG,1,9
NO,1,6
NP,1,3
OM,1,1
PE,1,7
PF,1,1
PH,1,6
PK,1,16
PR,1,4
PS,1,1
PT,1,9
RO,1,3
RS,1,2
RU,1,18
RW,1,1
SA,1,8
SD,1,1
SG,1,2
SK,1,2
SY,1,1
TH,1,9
TN,1,1
TR,1,20
TZ,1,3
UA,1,3
UG,1,3
UY,1,2
UZ,1,2
