country_code,h3,institution_count
US,25,2415
GB,19,331
AU,14,79
CA,14,177
CN,14,959
IT,14,143
DE,13,328
ES,13,122
FR,12,244
NL,12,67
GR,10,47
JP,10,479
SE,10,40
CH,9,63
PL,9,226
ZA,9,44
AT,8,57
BE,8,40
BR,8,368
ID,8,494
IE,8,25
IN,8,998
KR,8,201
MY,8,81
NO,8,35
PK,8,166
PT,8,80
TR,8,197
TW,8,135
CL,7,58
CZ,7,51
FI,7,31
HK,7,12
IL,7,42
MX,7,259
NG,7,143
NZ,7,24
RO,7,78
RU,7,470
SA,7,48
UA,7,210
VN,7,115
AE,6,44
AR,6,82
BD,6,102
CO,6,172
DK,6,25
EC,6,59
GH,6,53
HR,6,41
HU,6,35
IR,6,236
RS,6,23
SK,6,34
TN,6,29
BA,5,20
CY,5,26
EG,5,70
KZ,5,65
LT,5,33
MA,5,49
PE,5,86
PH,5,161
SG,5,27
TH,5,97
AL,4,26
BG,4,42
CM,4,23
CU,4,24
ET,4,38
JO,4,26
KE,4,54
KW,4,9
LB,4,21
LK,4,22
LV,4,28
ME,4,5
MK,4,12
MO,4,5
NP,4,21
OM,4,19
SI,4,40
TZ,4,32
UY,4,10
UZ,4,53
AM,3,14
AZ,3,30
BO,3,32
CI,3,12
CR,3,31
DZ,3,64
EE,3,13
GE,3,33
IQ,3,59
JM,3,7
KH,3,18
MN,3,14
NI,3,19
PA,3,13
PR,3,24
PS,3,17
