country_code,h3,institution_count
CN,11,473
US,10,576
GB,8,110
IN,8,496
DE,7,137
ES,7,47
FR,7,110
IT,7,51
JP,7,239
CA,6,56
KR,6,112
PL,6,47
AU,5,33
BE,5,11
BR,5,100
MY,5,37
NL,5,23
RU,5,168
TR,5,98
AT,4,18
GR,4,19
IR,4,101
MX,4,34
SE,4,17
TW,4,48
AE,3,12
AR,3,18
BD,3,27
CH,3,23
CO,3,29
CZ,3,14
DZ,3,28
EG,3,35
FI,3,10
IE,3,7
IL,3,8
IQ,3,30
NO,3,7
NZ,3,7
PK,3,56
PT,3,19
RO,3,29
SA,3,23
TH,3,29
TN,3,12
VN,3,34
ZA,3,17
AZ,2,5
BG,2,10
BY,2,7
CD,2,4
CL,2,16
CM,2,4
DK,2,7
EE,2,4
ET,2,15
HK,2,4
HR,2,4
HU,2,11
ID,2,75
JO,2,17
KW,2,2
KZ,2,15
LT,2,9
MA,2,16
NG,2,43
NP,2,5
OM,2,7
PR,2,5
QA,2,3
RS,2,4
SG,2,9
SI,2,3
SK,2,6
TZ,2,5
UA,2,39
UZ,2,11
VE,2,6
AF,1,1
AL,1,3
AM,1,3
AO,1,2
BA,1,3
BF,1,1
BH,1,1
BJ,1,3
BN,1,1
BO,1,1
BW,1,2
CI,1,1
CR,1,4
CU,1,11
CY,1,7
DO,1,2
EC,1,10
FJ,1,1
GE,1,3
GH,1,3
JM,1,1
KE,1,6
KG,1,3
