country_code,h3,institution_count
US,7,403
DE,4,78
GB,4,77
IL,4,13
NL,4,19
AU,3,26
CA,3,31
CH,3,12
CN,3,151
FR,3,50
IT,3,36
JP,3,31
NO,3,7
PL,3,13
SE,3,16
AT,2,12
BE,2,7
BR,2,30
CL,2,2
DK,2,4
ES,2,35
HK,2,9
KR,2,17
NZ,2,6
RU,2,11
SG,2,6
TW,2,18
AE,1,1
AR,1,5
AZ,1,2
BA,1,1
BD,1,2
BH,1,1
BO,1,1
CO,1,7
CR,1,2
CY,1,1
CZ,1,6
DZ,1,2
EC,1,3
EG,1,1
FI,1,2
GH,1,2
GR,1,4
GT,1,1
HR,1,2
HU,1,3
ID,1,2
IE,1,3
IN,1,40
IQ,1,1
IR,1,7
KZ,1,1
LT,1,1
LV,1,1
MA,1,3
MK,1,1
MO,1,3
MX,1,10
MY,1,3
NG,1,1
OM,1,1
PE,1,2
PH,1,3
PK,1,11
PT,1,7
QA,1,1
RO,1,6
RS,1,2
SA,1,2
SI,1,1
SK,1,4
SN,1,2
SS,1,1
TH,1,3
TN,1,3
TR,1,11
TT,1,1
TZ,1,1
UA,1,6
UZ,1,1
VE,1,2
VN,1,1
ZA,1,1
