country_code,h3,institution_count
US,10,545
CA,8,43
IT,8,56
ES,7,55
FR,7,63
NL,7,29
CN,6,241
DE,6,73
AU,5,32
CH,5,16
GB,5,98
SE,5,16
BR,4,140
IE,4,8
JP,4,115
AT,3,20
BE,3,10
DK,3,6
EG,3,26
GR,3,14
IL,3,7
IN,3,191
IR,3,50
KR,3,56
NO,3,11
PL,3,36
RU,3,69
SA,3,32
TH,3,14
TR,3,97
TW,3,20
ZA,3,10
AR,2,27
BA,2,6
BD,2,10
BG,2,8
CL,2,13
CO,2,31
CR,2,5
CZ,2,8
FI,2,6
HK,2,5
HR,2,8
HU,2,8
ID,2,30
IQ,2,15
JO,2,8
LB,2,7
LT,2,3
MA,2,10
MX,2,38
MY,2,12
NG,2,17
NP,2,8
NZ,2,6
PK,2,46
PT,2,21
QA,2,2
RO,2,17
RS,2,6
SG,2,7
SI,2,5
TN,2,9
UA,2,21
VN,2,9
YE,2,3
AE,1,5
AF,1,1
AG,1,1
AM,1,1
AZ,1,2
BB,1,2
BF,1,1
BH,1,1
BJ,1,1
BO,1,2
BY,1,3
BZ,1,1
CD,1,2
CI,1,3
CM,1,3
CU,1,7
CW,1,2
CY,1,4
DO,1,2
DZ,1,10
EC,1,18
ET,1,9
GA,1,1
GD,1,1
GE,1,3
GH,1,4
GT,1,3
IS,1,2
JM,1,2
KE,1,5
KG,1,2
KH,1,2
KN,1,1
KW,1,1
KZ,1,5
